Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP5_P50,P1b,Primary Energy|Coal,EJ/yr,140.8758,146.5547,171.4344,206.7132,238.8562,275.7571,322.1208,378.7839,441.4599,500.61155,559.7632,589.35195,618.9407,604.2429,589.5451,548.7845500000001,508.024
REMIND 2.1,R2p1_SSP1-Base,P1a,Primary Energy|Coal,EJ/yr,159.7015,170.2877,190.5395,205.918,202.0956,187.293,158.1543,130.9541,120.7294,110.39445,100.0595,92.0159,83.9723,77.78205,71.5918,66.32430000000001,61.0568
REMIND 2.1,R2p1_SSP1-NDC,P1c,Primary Energy|Coal,EJ/yr,141.8267,124.2248,111.7125,93.5694,63.8079,41.0874,25.4773,16.7912,12.8397,11.2594,9.6791,8.5394,7.3997,5.9914000000000005,4.5831,3.8561,3.1291
REMIND 2.1,R2p1_SSP1-NPi,P1b,Primary Energy|Coal,EJ/yr,141.8267,136.2627,137.2082,138.8876,133.1872,119.7808,106.782,96.1419,85.6236,80.7243,75.825,71.11680000000001,66.4086,61.476200000000006,56.5438,50.96655,45.3893
REMIND 2.1,R2p1_SSP1-PkBudg1100,P2a,Primary Energy|Coal,EJ/yr,141.8267,94.4966,63.4202,27.8478,5.1447,1.9938,1.4259,1.0475,0.7798,0.645,0.5102,0.4700499999999999,0.4299,0.4067,0.3835,0.3397,0.2959
REMIND 2.1,R2p1_SSP1-PkBudg1300,P2a,Primary Energy|Coal,EJ/yr,141.8267,111.092,86.4307,54.7273,16.758,2.175,1.3974,1.0914,0.9038,0.7995000000000001,0.6952,0.68325,0.6713,0.6386499999999999,0.606,0.5401,0.4742
REMIND 2.1,R2p1_SSP1-PkBudg900,P2a,Primary Energy|Coal,EJ/yr,141.8267,75.8842,32.9436,11.254,2.3943,1.8936,1.1306,0.6454,0.4398,0.36425,0.2887,0.27315,0.2576,0.24425,0.2309,0.20315,0.1754
REMIND 2.1,R2p1_SSP2-Base,P1a,Primary Energy|Coal,EJ/yr,158.6064,170.7442,189.3957,205.438,219.9721,244.0472,274.8692,305.6495,333.2946,351.7379,370.1812,374.4977,378.8142,369.104,359.3938,346.176,332.9582
REMIND 2.1,R2p1_SSP2-NDC,P1c,Primary Energy|Coal,EJ/yr,141.8267,131.1025,119.8379,97.3617,66.9427,54.0969,45.2207,40.1641,42.434,46.1521,49.8702,54.1418,58.4134,58.62025,58.8271,55.97445,53.1218
REMIND 2.1,R2p1_SSP2-NPi,P1b,Primary Energy|Coal,EJ/yr,141.8267,143.2511,149.0111,154.3665,157.3615,168.0363,184.7288,206.9573,230.3045,256.68625,283.068,303.7774,324.4868,327.15125,329.8157,319.53835000000004,309.261
REMIND 2.1,R2p1_SSP2-PkBudg1100,P2a,Primary Energy|Coal,EJ/yr,141.8267,103.7513,69.5617,30.6302,6.5814,2.0069,1.5339,1.2334,0.9725,0.7817000000000001,0.5909,0.6424,0.6939,0.7036,0.7133,0.68285,0.6524
REMIND 2.1,R2p1_SSP2-PkBudg1300,P2a,Primary Energy|Coal,EJ/yr,141.8267,116.5649,86.0801,45.9203,15.8527,2.4542,1.5562,1.2623,1.0655,1.0793,1.0931,1.338,1.5829,1.6416,1.7003,1.6174,1.5345
REMIND 2.1,R2p1_SSP2-PkBudg900,P2a,Primary Energy|Coal,EJ/yr,141.8267,84.3362,38.3865,14.5328,2.5413,2.0877,1.3986,0.8314,0.5525,0.4175999999999999,0.2827,0.2895999999999999,0.2965,0.30695,0.3174,0.3025,0.2876
REMIND 2.1,R2p1_SSP5-Base,P1a,Primary Energy|Coal,EJ/yr,162.5306,187.5224,232.1221,277.8965,313.1583,355.1602,417.8291,498.7084,586.0614,659.03205,732.0027,765.1649,798.3271,779.9113,761.4955,718.22155,674.9476
REMIND 2.1,R2p1_SSP5-NDC,P1c,Primary Energy|Coal,EJ/yr,141.8267,128.9287,139.2366,151.0772,144.1023,141.0082,144.0862,155.4513,169.6795,183.03345,196.3874,206.1187,215.85,219.11145,222.3729,219.9772,217.5815
REMIND 2.1,R2p1_SSP5-NPi,P1b,Primary Energy|Coal,EJ/yr,141.8267,146.1432,167.865,201.3294,235.2832,275.8927,323.9556,379.6222,447.7051,519.61,591.5149,640.1609000000001,688.8069,691.1404,693.4739,664.1760999999999,634.8783
REMIND 2.1,R2p1_SSP5-PkBudg1100,P2a,Primary Energy|Coal,EJ/yr,141.8267,89.7669,50.5001,24.2983,6.0022,2.8549,2.3962,1.917,1.2954,1.0219,0.7484,0.7984,0.8484,0.94095,1.0335,1.1507,1.2679
REMIND 2.1,R2p1_SSP5-PkBudg1300,P2a,Primary Energy|Coal,EJ/yr,141.8267,102.5303,75.5865,37.5542,13.1723,2.7369,2.3088,1.952,1.6765,1.2969,0.9173,1.0625,1.2077,1.34985,1.492,1.5837,1.6754
REMIND 2.1,R2p1_SSP5-PkBudg900,P2a,Primary Energy|Coal,EJ/yr,141.8267,76.2673,33.8404,13.3159,3.3158,2.9301,1.6469,1.242,1.0323,0.7767999999999999,0.5213,0.53645,0.5516,0.5439499999999999,0.5363,0.5039,0.4715
REMIND 2.1,TechCost-SSP2-B1100-bioH,P2a,Primary Energy|Coal,EJ/yr,141.2534,105.2605,68.2863,30.653,7.0436,2.181,1.792,1.4954,1.1691,0.90995,0.6508,0.8027500000000001,0.9547,1.0154,1.0761,1.0409000000000002,1.0057
REMIND 2.1,TechCost-SSP2-B1100-ccsH,P2a,Primary Energy|Coal,EJ/yr,141.7106,106.8381,73.7399,33.1623,7.9251,2.2395,2.1744,2.4701,3.1153,4.59865,6.082,8.7975,11.513,14.865099999999998,18.2172,21.3782,24.5392
REMIND 2.1,TechCost-SSP2-B1100-coalH,P2a,Primary Energy|Coal,EJ/yr,145.444,108.1314,73.1933,32.4368,7.0272,1.8182,1.445,1.1361,0.8712,0.70185,0.5325,0.6305499999999999,0.7286,0.77185,0.8151,0.78885,0.7626
REMIND 2.1,TechCost-SSP2-B1100-elh2H,P2a,Primary Energy|Coal,EJ/yr,143.2628,108.4105,73.4753,33.0035,7.2111,1.8925,1.4886,1.2027,0.9603,0.79605,0.6318,0.74795,0.8641,0.92625,0.9884,0.966,0.9436
REMIND 2.1,TechCost-SSP2-B1100-gasH,P2a,Primary Energy|Coal,EJ/yr,141.3675,103.671,69.5927,29.1813,6.4355,1.8407,1.4571,1.1413,0.8575,0.66825,0.479,0.56525,0.6515,0.70045,0.7494,0.73245,0.7155
REMIND 2.1,TechCost-SSP2-B1100-nucH,P2a,Primary Energy|Coal,EJ/yr,141.7849,104.527,69.8389,31.2806,6.5117,1.7511,1.3523,1.1047,0.8955,0.7223999999999999,0.5493,0.6433500000000001,0.7374,0.78335,0.8293,0.8035,0.7777
REMIND 2.1,TechCost-SSP2-B1100-oilH,P2a,Primary Energy|Coal,EJ/yr,141.3485,99.8156,63.3231,26.5877,5.2462,1.7945,1.4497,1.108,0.794,0.5929500000000001,0.3919,0.45975,0.5276,0.585,0.6424,0.63,0.6176
REMIND 2.1,TechCost-SSP2-B1100-spvH,P2a,Primary Energy|Coal,EJ/yr,141.706,103.7031,68.7693,30.354,6.2739,1.7987,1.4084,1.1206,0.8407,0.68245,0.5242,0.6103000000000001,0.6964,0.7335,0.7706,0.7493,0.728
REMIND 2.1,TechCost-SSP2-B1100-windH,P2a,Primary Energy|Coal,EJ/yr,141.5188,105.0858,67.9907,29.2691,5.2627,1.7388,1.3246,1.0743,0.8115,0.66205,0.5126,0.59315,0.6737,0.7168,0.7599,0.7432000000000001,0.7265
REMIND-Buildings 2.0,BEG-Base,P1a,Primary Energy|Coal,EJ/yr,163.0348,179.705,205.6372,232.0349,254.8823,285.5823,323.2398,364.6125,401.9732,423.8582,445.7432,447.59095,449.4387,429.35485,409.271,385.37215,361.4733
REMIND-Buildings 2.0,BEG-Budg600,P2,Primary Energy|Coal,EJ/yr,163.0348,113.8486,56.962,15.2901,3.5034,2.8422,2.3795,2.0222,1.6301,1.03005,0.43,0.4204,0.4108,0.4468499999999999,0.4829,0.4580499999999999,0.4332
REMIND-Buildings 2.0,BEG-Budg600-EG,P2c,Primary Energy|Coal,EJ/yr,163.0348,105.9026,52.2269,14.5763,3.5087,2.8383,2.3601,2.0311,1.6292,1.03425,0.4393,0.42315,0.407,0.4441,0.4812,0.45495,0.4287
REMIND-Buildings 2.0,BEG-EG,P1d,Primary Energy|Coal,EJ/yr,163.0348,173.9285,189.2808,208.9507,224.9945,250.2425,285.7628,326.2279,366.856,397.92365,428.9913,443.3553,457.7193,443.8827,430.0461,406.05065,382.0552
REMIND-H13 2.1,START_BAU,P1a,Primary Energy|Coal,EJ/yr,159.6548,172.3616,193.7655,214.2379,234.7723,267.51,308.0501,349.3048,386.7288,409.27895,431.8291,434.28005,436.731,415.746,394.761,370.47145,346.1819
REMIND-H13 2.1,START_Current_Policies,P1b,Primary Energy|Coal,EJ/yr,145.8619,149.5415,159.0583,168.0473,175.5673,194.715,222.5132,255.6982,289.787,320.5879,351.3888,368.8607,386.3326,378.92035,371.5081,349.80455,328.101
REMIND-H13 2.1,START_Net-zero,P2c,Primary Energy|Coal,EJ/yr,145.8619,124.3564,96.3949,62.8627,27.857,8.7597,3.995,3.3097,4.0011,4.87285,5.7446,6.752750000000001,7.7609,8.16715,8.5734,8.16605,7.7587
REMIND-H13 2.1,START_Net-zero_noLandUse_CDRlim,P2c,Primary Energy|Coal,EJ/yr,145.8619,116.6358,91.0061,57.7695,24.8042,9.1188,3.564,2.9038,3.3943,3.98445,4.5746,5.3203,6.066,6.42995,6.7939,6.34145,5.889
REMIND-H13 2.1,START_Net-zero_noNuc_lowVRE,P2c,Primary Energy|Coal,EJ/yr,145.8619,123.3304,94.5726,61.9629,27.0591,10.699,4.1658,3.8678,4.5998,5.5722000000000005,6.5446,7.71275,8.8809,9.69385,10.5068,10.5947,10.6826
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,P3b,Primary Energy|Coal,EJ/yr,136.596,129.2803,130.2077,88.0488,46.0685,16.2727,8.6158,8.2814,7.5528,6.6208,5.6888,5.05225,4.4157,3.9097,3.4037,3.1214000000000004,2.8391
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1600,P3b,Primary Energy|Coal,EJ/yr,136.596,129.2803,130.2077,89.294,51.0231,24.9083,21.2894,24.9664,27.6174,28.3363,29.0552,27.08245,25.1097,21.21995,17.3302,13.6707,10.0112
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,P3b,Primary Energy|Coal,EJ/yr,136.596,129.2803,130.2077,87.3109,44.2359,12.6193,3.9995,3.4364,2.7583,2.20085,1.6434,1.5847,1.526,1.60205,1.6781,1.6244,1.5707
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,P1c,Primary Energy|Coal,EJ/yr,136.596,129.2803,130.2077,138.34,152.9872,175.5619,200.2906,226.8918,253.4211,273.33795,293.2548,307.68245,322.1101,324.1099,326.1097,321.55544999999995,317.0012
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NDC2030i_1000,P3b,Primary Energy|Coal,EJ/yr,136.596,129.2803,130.2077,88.0488,46.0685,16.2727,8.6158,8.2814,7.5528,6.6208,5.6888,5.05225,4.4157,3.9097,3.4037,3.1214000000000004,2.8391
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,P1b,Primary Energy|Coal,EJ/yr,136.596,140.9786,153.1295,171.4294,195.0582,227.0309,268.0588,314.8788,357.5399,386.96865,416.3974,439.12605,461.8547,460.08905,458.3234,450.01105,441.6987
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,P2a,Primary Energy|Coal,EJ/yr,136.596,88.7891,46.0655,18.7954,10.6893,11.2119,11.2793,10.8433,10.2271,9.0437,7.8603,6.78825,5.7162,4.8375,3.9588,3.6688,3.3788
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,P2a,Primary Energy|Coal,EJ/yr,136.596,105.9157,72.2763,39.7177,24.1401,21.9159,26.6747,31.4637,35.9959,37.6502,39.3045,37.302,35.2995,30.5452,25.7909,20.9686,16.1463
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,P2a,Primary Energy|Coal,EJ/yr,136.596,86.2502,41.9971,13.1794,5.5419,5.3475,4.8782,4.2781,3.8116,3.3666,2.9216,2.6723,2.423,2.27705,2.1311,2.04055,1.95
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,P1a,Primary Energy|Coal,EJ/yr,151.1288,169.0114,196.1814,233.5305,277.6006,326.4204,378.8071,428.9783,463.9334,477.2318,490.5302,495.373,500.2158,487.2254,474.235,465.3911,456.5472
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,P2a,Primary Energy|Coal,EJ/yr,149.6362,103.8057,55.7796,24.0861,13.3188,13.5954,12.9976,12.505,11.379,9.991,8.603,7.44905,6.2951,5.37035,4.4456,4.0946,3.7436
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,P3b,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,95.1568,49.8373,16.671,8.5902,7.9537,7.3248,6.52245,5.7201,5.162100000000001,4.6041,4.16735,3.7306,3.46055,3.1905
REMIND-MAgPIE 1.7-3.0,CO_BAU,P1a,Primary Energy|Coal,EJ/yr,171.3657,186.7875,209.0637,240.8504,278.4801,319.9843,364.8348,408.9755,438.7969,450.43715,462.0774,466.62085,471.1643,458.76505,446.3658,440.0763,433.7868
REMIND-MAgPIE 1.7-3.0,CO_Bridge,P3c,Primary Energy|Coal,EJ/yr,150.9888,132.5541,109.8559,67.797,37.1045,17.4884,14.3754,13.6152,12.431,10.8348,9.2386,7.43865,5.6387,4.58425,3.5298,3.2987,3.0676
REMIND-MAgPIE 1.7-3.0,CO_CurPol,P1b,Primary Energy|Coal,EJ/yr,155.6491,158.5662,166.4929,178.5891,193.955,215.8183,247.1405,286.4935,324.9169,353.55355,382.1902,407.44735,432.7045,433.9183,435.1321,430.443,425.7539
REMIND-MAgPIE 1.7-3.0,CO_GPP,P1d,Primary Energy|Coal,EJ/yr,150.9888,132.5541,109.8559,85.0882,64.427,49.4006,46.7058,47.7426,52.4237,58.4452,64.4667,69.01555,73.5644,75.0761,76.5878,78.16565,79.7435
REMIND-MAgPIE 1.7-3.0,CO_NDCplus,P1c,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,144.0528,150.811,164.843,181.917,203.6719,227.3676,246.0638,264.76,277.7482,290.7364,290.40535,290.0743,285.09395,280.1136
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,P2b,Primary Energy|Coal,EJ/yr,181.4884,126.5435,65.8246,15.058,0.8926,0.7814,0.6639,0.5682,0.4695,0.36375,0.258,0.18305,0.1081,0.0648,0.0215,0.0172499999999999,0.013
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,P2b,Primary Energy|Coal,EJ/yr,181.4884,127.08,67.5028,17.1724,1.9346,1.6886,1.4576,1.188,0.8678,0.67795,0.4881,0.35565,0.2232,0.1368,0.0504,0.0313,0.0122
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,P2b,Primary Energy|Coal,EJ/yr,181.4884,126.6027,65.8938,15.3144,0.7788,0.5363,0.3642,0.2409,0.1221,0.0653,0.0085,0.0090499999999999,0.0096,0.0098,0.01,0.00955,0.0091
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,P1a,Primary Energy|Coal,EJ/yr,201.9504,232.853,262.7825,289.7631,313.3929,335.6133,360.5533,389.5756,413.2698,430.86085,448.4519,461.475,474.4981,465.60565,456.7132,424.72695,392.7407
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,P2b,Primary Energy|Coal,EJ/yr,181.4884,164.4079,130.2125,86.9864,52.8347,30.126,26.0846,24.9231,23.829,22.24745,20.6659,16.8434,13.0209,8.76395,4.507,2.72405,0.9411
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,P2b,Primary Energy|Coal,EJ/yr,181.4884,170.8358,144.4093,110.8673,73.3784,44.8284,31.0869,27.5097,24.4454,22.19125,19.9371,16.08045,12.2238,7.8437,3.4636,1.7682,0.0728
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,P2b,Primary Energy|Coal,EJ/yr,181.4884,151.0226,97.1731,48.8164,20.9686,21.2399,24.9648,29.3528,32.1035,31.8167,31.5299,27.436,23.3421,17.717299999999998,12.0925,8.0161,3.9397
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,P2b,Primary Energy|Coal,EJ/yr,181.4884,143.6142,86.3086,38.2258,17.2998,22.592,28.995,34.3083,37.3731,36.91705,36.461,31.97575,27.4905,21.536250000000003,15.582,11.22555,6.8691
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,P2b,Primary Energy|Coal,EJ/yr,181.4884,165.9895,133.8104,90.1368,50.5986,21.3614,14.2852,11.5427,9.6401,8.50745,7.3748,5.67215,3.9695,2.42475,0.88,0.4444,0.0088
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,P2b,Primary Energy|Coal,EJ/yr,181.4884,133.0496,75.0555,27.9104,15.8971,22.1268,29.5414,35.36,38.7103,38.28515,37.86,33.3728,28.8856,22.7407,16.5958,11.82055,7.0453
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,P2b,Primary Energy|Coal,EJ/yr,181.4884,144.1991,86.1236,34.4092,6.1103,3.7757,3.4482,3.6245,3.6358,3.31635,2.9969,2.3587,1.7205,1.2592,0.7979,0.5214000000000001,0.2449
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,P2b,Primary Energy|Coal,EJ/yr,181.4884,149.1031,92.8504,41.6565,10.0612,5.0304,3.853,4.1841,4.2682,4.0045,3.7408,3.0909500000000003,2.4411,1.8022,1.1633,0.7409,0.3185
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,P2b,Primary Energy|Coal,EJ/yr,181.4884,127.2377,69.828,25.8919,20.5387,29.4907,37.9747,45.1558,49.7458,50.23085,50.7159,46.11325,41.5106,34.00215,26.4937,19.957,13.4203
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,P2b,Primary Energy|Coal,EJ/yr,181.4884,127.1345,69.5213,26.8035,25.8863,41.1051,55.6079,69.0396,80.5922,87.19915,93.8061,90.27185,86.7376,74.66125,62.5849,49.6204,36.6559
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,P2b,Primary Energy|Coal,EJ/yr,181.4884,143.5067,84.8385,32.7165,4.2017,1.5325,0.6648,0.5538,0.4407,0.3218499999999999,0.203,0.1205,0.038,0.02405,0.0101,0.0096,0.0091
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,P2b,Primary Energy|Coal,EJ/yr,181.4884,126.4638,66.1792,16.3734,3.2075,3.5505,3.4809,3.4549,3.5379,4.30705,5.0762,5.3217,5.5672,5.06015,4.5531,4.5729,4.5927
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,P2a,Primary Energy|Coal,EJ/yr,201.9504,174.711,119.4854,59.2186,17.1607,3.9021,1.5348,1.2466,1.0416,0.8290500000000001,0.6165,0.4041,0.1917,0.11095,0.0302,0.0216,0.013
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,P2a,Primary Energy|Coal,EJ/yr,201.9504,175.0815,120.7094,64.9247,29.2872,24.8901,29.6124,35.6607,40.1499,40.5114,40.8729,36.4491,32.0253,25.7645,19.5037,14.62925,9.7548
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,P2a,Primary Energy|Coal,EJ/yr,201.9504,197.2291,178.5805,155.6302,133.0533,105.1075,83.2241,72.6823,68.5152,67.69495,66.8747,63.9712,61.0677,56.6933,52.3189,48.73785,45.1568
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,P2a,Primary Energy|Coal,EJ/yr,201.9504,196.7403,178.0147,156.6521,136.6731,110.0993,95.5244,90.9095,95.0886,99.92085,104.7531,107.22995,109.7068,107.8316,105.9564,102.8993,99.8422
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,94.4273,48.1634,12.4997,3.7983,3.1251,2.6778,2.23295,1.7881,1.7566000000000002,1.7251,1.78635,1.8476,1.7728,1.698
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Primary Energy|Coal,EJ/yr,149.6362,93.9921,46.0046,14.9586,7.5226,6.6159,6.01,5.1065,4.6248,3.98495,3.3451,3.0753,2.8055,2.6536,2.5017,2.32925,2.1568
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Primary Energy|Coal,EJ/yr,152.0712,133.9085,113.3685,69.5009,33.7676,11.1104,6.9203,6.2333,5.27,4.2755,3.281,2.6569000000000003,2.0328,2.05845,2.0841,2.0161,1.9481
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Primary Energy|Coal,EJ/yr,149.6362,120.7166,90.9815,49.7261,24.1217,13.6707,10.4247,9.2597,7.8164,6.0729,4.3294,3.3242,2.319,2.24235,2.1657,2.10725,2.0488
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Primary Energy|Coal,EJ/yr,149.6362,92.1023,44.4747,10.9791,1.4876,1.2688,0.9242,0.6929,0.4846,0.38465,0.2847,0.36715,0.4496,0.4999,0.5502,0.54035,0.5305
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,95.1568,49.8373,16.671,8.5902,7.9537,7.3248,6.52245,5.7201,5.162100000000001,4.6041,4.16735,3.7306,3.46055,3.1905
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Primary Energy|Coal,EJ/yr,149.6362,103.8057,55.7796,24.0861,13.3188,13.5954,12.9976,12.505,11.379,9.991,8.603,7.44905,6.2951,5.37035,4.4456,4.0946,3.7436
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Primary Energy|Coal,EJ/yr,152.0712,133.9085,113.3685,70.7419,37.6647,18.0173,14.8855,14.3355,13.1395,11.56045,9.9814,8.20795,6.4345,5.2784,4.1223,3.80015,3.478
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Primary Energy|Coal,EJ/yr,149.6362,120.7166,90.9815,51.5791,29.6698,21.485,18.9841,17.962,16.1911,13.71475,11.2384,8.80695,6.3755,5.27635,4.1772,3.9116,3.646
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,94.2176,47.6924,11.5334,2.4144,1.9521,1.7571,1.40475,1.0524,1.0302,1.008,1.05895,1.1099,1.0596,1.0093
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Primary Energy|Coal,EJ/yr,149.6362,94.004,45.8627,14.1561,6.5118,5.4146,4.7484,4.1455,3.9095,3.3897,2.8699,2.9308,2.9917,2.8516,2.7115,2.53665,2.3618
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Primary Energy|Coal,EJ/yr,152.0712,133.9085,113.3685,69.321,33.1687,10.0315,5.6411,4.877,4.3492,3.40045,2.4517,1.8828,1.3139,1.3845,1.4551,1.3974,1.3397
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Primary Energy|Coal,EJ/yr,149.6362,120.7166,90.9815,49.4064,23.4139,12.04,8.7488,7.8113,6.9241,5.25025,3.5764,2.6529,1.7294,1.7613,1.7932,1.7235,1.6538
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Primary Energy|Coal,EJ/yr,155.6491,148.2936,142.9119,144.0528,150.811,164.843,181.917,203.6719,227.3676,246.0638,264.76,277.7482,290.7364,290.40535,290.0743,285.09395,280.1136
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Primary Energy|Coal,EJ/yr,155.6491,158.5662,166.4929,178.5891,193.955,215.8183,247.1405,286.4935,324.9169,353.55355,382.1902,407.44735,432.7045,433.9183,435.1321,430.443,425.7539
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Primary Energy|Coal,EJ/yr,171.3657,186.7875,209.0637,240.8504,278.4801,319.9843,364.8348,408.9755,438.7969,450.43715,462.0774,466.62085,471.1643,458.76505,446.3658,440.0763,433.7868
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Primary Energy|Coal,EJ/yr,152.0712,133.9085,113.3685,95.1633,80.5767,73.8712,73.9187,72.2232,73.7063,77.85395,82.0016,89.06049999999999,96.1194,97.8168,99.5142,100.3638,101.2134
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Primary Energy|Coal,EJ/yr,149.6362,120.7166,90.9815,67.4105,56.3359,53.0073,55.3224,59.7696,65.4175,69.29055,73.1636,75.01055,76.8575,76.654,76.4505,78.14695,79.8434
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,P2,Primary Energy|Coal,EJ/yr,121.8207,59.5744,20.3294,10.1703,8.446,7.3468,6.5448,5.334,4.6961,4.0959,3.4957,3.42065,3.3456,3.1579,2.9702,2.7255000000000003,2.4808
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,P2,Primary Energy|Coal,EJ/yr,85.3581,9.9328,5.9721,5.3559,4.638,4.165,3.5893,3.4036,3.5322,3.29165,3.0511,3.0158,2.9805,2.76075,2.541,2.19,1.839
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,P2,Primary Energy|Coal,EJ/yr,83.2345,8.2818,7.5641,7.1456,6.5379,5.6061,4.5515,3.9582,3.8905,3.60445,3.3184,3.41215,3.5059,3.48985,3.4738,3.2034,2.933
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,P2,Primary Energy|Coal,EJ/yr,128.1874,66.958,22.3851,10.3366,8.4279,7.6879,7.1386,6.5374,5.9536,5.07795,4.2023,3.55365,2.905,2.3654,1.8258,1.5568,1.2878
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,P2,Primary Energy|Coal,EJ/yr,119.9639,57.2775,16.7508,7.4401,6.1567,4.6721,3.6759,3.3078,3.159,2.9135,2.668,2.92485,3.1817,3.0807,2.9797,2.80675,2.6338
REMIND-MAgPIE 1.7-3.0,SMP_2C_Def,P2,Primary Energy|Coal,EJ/yr,144.8102,95.0622,51.0172,24.2653,14.823,12.8242,11.4344,11.1474,10.3062,9.12075,7.9353,7.07815,6.221,5.57165,4.9223,4.6516,4.3809
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,P2,Primary Energy|Coal,EJ/yr,107.7881,41.4508,20.3135,12.416,10.6034,10.3935,10.6184,11.0365,11.4758,11.2694,11.063,10.502,9.941,9.10365,8.2663,7.71965,7.173
REMIND-MAgPIE 1.7-3.0,SMP_2C_early,P2,Primary Energy|Coal,EJ/yr,93.3749,21.338,11.8496,11.0593,10.5274,10.3829,10.3079,9.6243,9.0809,8.44555,7.8102,7.5435,7.2768,6.761699999999999,6.2466,5.76525,5.2839
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,P2,Primary Energy|Coal,EJ/yr,148.2211,100.752,64.6027,35.2453,23.6193,18.9054,18.9517,19.3041,19.2838,17.6651,16.0464,13.06205,10.0777,7.5867,5.0957,3.893,2.6903
