Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
EDGE-Buildings 1.0,SSP2,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.38911130627879,1.23848041134795,1.10962849964889,0.974850475594375,0.8323154359056,0.779465220815239,0.722784635202595,0.666026131719755,0.630892399946349,0.620077666138243,0.609590730589301,0.604647838029994,0.598541933704737,0.590182990899443,0.579247010017976,0.566500209212635,0.552162544980156
EDGE-Buildings 1.0,SSP3,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.44338766650923,1.49276490001982,1.2225839066237,1.18005152828455,1.13411091147815,1.09077276328417,1.08638958937113,1.07120690693858,1.0448322223432,1.02373497837233,1.00579544686549,0.9866389130219,0.970263903936146,0.957636087259245,0.946704606388105,0.93747998288152,0.929173622184575
EDGE-Buildings 1.0,SSP4,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.35892491161149,1.19686070881519,1.07031462898826,0.921903123255061,0.822240028091186,0.771985105724094,0.717689206592311,0.667022500826857,0.622626810571623,0.597751077031907,0.584041580345093,0.573626092148519,0.56303343465357,0.550998523313357,0.536970295944239,0.521050069451586,0.503478253515134
EDGE-Buildings 1.0,SSP5,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.33537460484181,1.19300896121121,1.0071005985958,0.872684122143148,0.819581204647032,0.807047371870123,0.800225043106193,0.78157348297207,0.753454748744421,0.71968838214338,0.68422083347662,0.65203837268029,0.619347935587474,0.586808802767518,0.555034421947559,0.524160111684102,0.493932135377913
EDGE-Buildings 2.0,Practices-low,P1d,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.16385597052823,1.70071570208313,1.60698568066975,1.40744399825266,1.21267277937889,1.0945932973627,0.98938532338547,0.881153019175671,0.805776057216361,0.76676248501358,0.711823269850624,0.67233414506764,0.633308717277218,0.601508050159413,0.559010403936128,0.519165143631789,0.480891471985879
EDGE-Buildings 2.0,Practices-reference,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.23101047582018,1.78685476230374,1.79906807415175,1.72666608455077,1.63415303927695,1.59348865596336,1.53272824660284,1.43516356638991,1.37919593671752,1.35868049250804,1.31150921515469,1.28207651469133,1.2487027315624,1.22578681866947,1.18006828521169,1.13575481745399,1.09137975669399
EDGE-Buildings 2.0,Practices-verylow,P1d,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.12959904552262,1.65431258912833,1.50565883535437,1.24864523367409,1.01091831158981,0.862620546394869,0.741460144019281,0.629990267521997,0.553048538819621,0.515173148280741,0.467966281444473,0.433588292598484,0.401008501314635,0.374077738176282,0.340116046765911,0.309341659902938,0.280662539525015
GCAM 5.2,"NGFS1_Current policies (Hot house world, Rep)",P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.046077668,6.299464732,6.081004503,5.860480977,5.692045963,5.453042,5.183639128,4.8548929,4.444507636,4.035742514,3.650337367,3.296872965,3.009053319,2.777100189,2.520714022,2.265503909,2.031939608
GCAM 5.2,"NGFS1_Immediate 2C with CDR (Orderly, Rep)",P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.046077668,0.630284062,0.429900942,0.272016067,0.163790522,0.094092811,0.052335554,0.028444498,0.015765585,0.008794876,0.004961473,0.002799383,0.001584457,0.000902874,0.000503413,0.000281693,0.000158769
GCAM 5.3,NGFS2_Below 2¡ãC,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.269935,1.289685,0.5528371,0.3272287,0.2234812,0.1189449,0.05350517,0.02235244,0.00895575,0.003421735,0.003798485,0.004130396,0.004125964,0.003791317,0.003354299,0.003067087,0.002567655
GCAM 5.3,NGFS2_Current Policies,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.276487,6.659444,6.54494,5.788933,5.552492,5.205727,4.887701,4.503995,4.103374,3.717554,3.367701,3.023171,2.73133,2.499171,2.250643,2.005828,1.954439
GCAM 5.3,NGFS2_Delayed Transition,P3a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.276487,6.659444,6.54494,0.3345464,0.2168803,0.1058592,0.02549104,0.005774579,0.001324119,0.000514569,0.000284829,0.000178195,0.000122527,9.06e-05,7.07e-05,5.71e-05,5.16e-05
GCAM 5.3,NGFS2_Divergent Net Zero Policies,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.276487,0.01798057,0.01017247,0.006094699,0.004565342,0.001578551,0.000285351,0.00013488,0.000143518,0.000121134,0.000109026,0.000100205,7.28e-05,6.99e-05,7.28e-05,7.74e-05,7.73e-05
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.886409,5.524149,4.873601,4.600972,4.243398,3.798034,3.493226,3.059111,2.7998,2.620673,2.23697,1.556246,1.085232,0.7210329,0.5369807,0.448325,0.3871593
GCAM 5.3,NGFS2_Net-Zero 2050,P2c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.275275,0.8392168,0.4533995,0.2651123,0.1925801,0.08192086,0.01316902,0.006233408,0.005137139,0.004479613,0.002802632,0.001543254,0.000794562,0.000638403,0.000490811,0.000390063,0.000245948
GCAM 5.3,R_BAU,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,6.4314648211127,6.2627312701989,6.0131798843167,5.798766235906,5.4545555536828,5.1085698233737,4.6925536053513,4.2408801704634,3.7920556159193,3.3861137202394,3.0207521805824,2.7430381350288,2.4997010693607,2.2595521062093,2.0610474313784,1.8912084360705
GCAM 5.3,R_MAC_30_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.23435805733986,0.020987882936655,0.046509214410141,0.035360170036798,0.027518749613696,0.021033035858532,0.01445583565205,0.010167407092099,0.007908658115414,0.006772497313898,0.005812907599385,0.004891795681917,0.004227178227667,0.003638024281034,0.003105706398593,0.002654380159812
GCAM 5.3,R_MAC_30_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.15484223962277,0.005161160136414,0.013168909917612,0.009122564292742,0.006879881717795,0.005525229219865,0.004113048455496,0.003083448606632,0.002427213195459,0.001999503469685,0.001682380370669,0.001452202575231,0.00128016670594,0.001126291918589,0.00098015536739,0.000853067460652
GCAM 5.3,R_MAC_35_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.4073570930044,0.14864983629427,0.025203804641934,0.035028528490913,0.027282521236352,0.021058774263459,0.014672204171304,0.010382913736189,0.007953925168783,0.006719158970005,0.005708988594205,0.004878583572105,0.004190357658615,0.003644956023693,0.003104405249221,0.002664422976317
GCAM 5.3,R_MAC_35_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.32535612656507,0.074076679365399,0.007306492800069,0.008979368851171,0.006691167987585,0.005354154886652,0.004036306880225,0.003102807563183,0.002416945862794,0.001974255578402,0.001667169838469,0.001485354265635,0.001303707212054,0.001139001407271,0.000991004392711,0.000865370033272
GCAM 5.3,R_MAC_40_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.54955335876005,0.27682595176551,0.10532918624051,0.026151504114157,0.026690844277379,0.020658284974207,0.014514313595921,0.010478513192907,0.008055533856061,0.006700624571379,0.005643990300328,0.004795958297695,0.004144890409846,0.003608151280912,0.003087563441915,0.002654328855125
GCAM 5.3,R_MAC_40_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.45351425497219,0.19269454514119,0.044824838079952,0.007540373789806,0.006503106050495,0.005105467932059,0.003870541464304,0.003027195134084,0.00240660153613,0.001943983281449,0.00163683770239,0.001472185954069,0.00131487555748,0.001156543420227,0.001007447070918,0.000863033080932
GCAM 5.3,R_MAC_45_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.68329846393542,0.37478698023849,0.20272133007063,0.078532210626894,0.02160786776842,0.020628381406653,0.014581892894941,0.010642633991304,0.008187490645303,0.006802010559402,0.005650590944611,0.004754692175806,0.004083309874017,0.00355753989823,0.003064526149823,0.00265441148619
GCAM 5.3,R_MAC_45_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.56889928317245,0.29220761790902,0.1194937898864,0.031849023755256,0.005821654208956,0.005046059077069,0.003809319568557,0.002993177823052,0.00239498746817,0.001949815449469,0.001620915408293,0.001455459552246,0.001307011894675,0.001157412292102,0.001007840772118,0.00083653512826
GCAM 5.3,R_MAC_50_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.81120439264107,0.45726967748394,0.28464297636998,0.15023403545018,0.057079377452227,0.017689288569056,0.014492352980728,0.010749505960127,0.008294653170227,0.006918809912631,0.005740951234216,0.004763482366853,0.004042267088835,0.003495811799098,0.003028953312098,0.002635822318726
GCAM 5.3,R_MAC_50_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.67941660720933,0.37214722403589,0.20000834139694,0.076610340215041,0.02081575325293,0.004742077738937,0.00375301091755,0.002960469355767,0.002376954348827,0.001957310205461,0.001621829238218,0.001440329715801,0.001298674207124,0.001156462059622,0.000999339182365,0.000825158542119
GCAM 5.3,R_MAC_55_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.9303333111239,0.53034238995845,0.35113567593829,0.21956549822445,0.10541880053984,0.041803887068044,0.013032514542523,0.010662140453672,0.008382847094242,0.007002825146505,0.005846724533738,0.004845729112801,0.004046314266508,0.003458529490179,0.002978511733801,0.002602356688875
GCAM 5.3,R_MAC_55_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.786127934409,0.44155348681916,0.26952508020902,0.13534057966391,0.048832583410443,0.014185846059392,0.003574628762999,0.002898035764872,0.002324768611556,0.001935769034079,0.001626854297036,0.001457759493258,0.001309548612042,0.001157797925653,0.000980648084913,0.000816496188098
GCAM 5.3,R_MAC_60_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.0417245577362,0.59588586475826,0.40629678599013,0.27786142893688,0.15726852452432,0.075472864835518,0.02908314013561,0.010048963960484,0.008416894164183,0.007044279443667,0.005915722564456,0.004933280162843,0.004103790219943,0.003456962194681,0.002953204947639,0.002563868955091
GCAM 5.3,R_MAC_60_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.8866981999659,0.50404751211966,0.32780649161009,0.1948501088723,0.086148857297017,0.031529364580088,0.00904266524211,0.002777134547808,0.002271208223623,0.001911895006394,0.001645631979205,0.001488457427294,0.001332254553302,0.001163151393516,0.000956685735677,0.000802776809788
GCAM 5.3,R_MAC_65_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.1444777357933,0.65401158798202,0.45112356299988,0.324342917097,0.20434128743405,0.11493090183876,0.051680248386725,0.021106697494167,0.008106995467523,0.007024181273482,0.005938872467127,0.004992937555431,0.004171422907098,0.003490168261021,0.002950984172411,0.002548631234073
GCAM 5.3,R_MAC_65_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,0.9821592474528,0.56106979990651,0.37754317533262,0.24767231086344,0.12957214085061,0.056006049857616,0.019374487265514,0.006265766164409,0.00221729305285,0.001892637069739,0.001672832863702,0.001527036455421,0.001360243291168,0.001156308696915,0.000938047117922,0.000793248011654
GCAM 5.3,R_MAC_70_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.2385380974655,0.70464364392888,0.49131634296271,0.36454122113777,0.24897285994841,0.15473913118346,0.078126986275922,0.035862721147933,0.015796110007957,0.006815847546365,0.005894545563498,0.005002382875526,0.004215966550492,0.003539148063079,0.002982324553483,0.002548077919875
GCAM 5.3,R_MAC_70_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.0717471051887,0.61315294156923,0.42009683591846,0.29224646523927,0.17005787539052,0.086231016314717,0.034878253170076,0.01257953129646,0.004609502883239,0.001844105620392,0.001671947834883,0.001538555232014,0.001373786066922,0.001149412078439,0.000935190373233,0.000789211714813
GCAM 5.3,R_MAC_75_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.3242554135678,0.74749993638054,0.53438098328205,0.40572355014315,0.28892636404848,0.19263405065964,0.10705194939825,0.053151900933293,0.025813039618433,0.012071073815707,0.005755874892484,0.004950368089489,0.004223863152095,0.003575808584314,0.00302929834966,0.002574720776999
GCAM 5.3,R_MAC_75_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.1554706410239,0.66006494469182,0.45548399733462,0.32875030236569,0.20950376681153,0.11942129581937,0.054475782806325,0.02265285006506,0.008804255529305,0.003640072837615,0.001637027249152,0.001515469360328,0.001368807304841,0.001138079176299,0.000932028848357,0.00078768159379
GCAM 5.3,R_MAC_80_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.4022171573335,0.79816327456207,0.57514034324361,0.44375690685749,0.32538182454745,0.22754018148285,0.13608021702325,0.072752236004833,0.037643670137177,0.018868809598772,0.009432483302722,0.004775578457167,0.004162207841338,0.003577592848878,0.003059187110907,0.00261164853127
GCAM 5.3,R_MAC_80_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.2332617604805,0.70188150979134,0.48864747727295,0.36196517125264,0.24644923294949,0.15241412613826,0.076463941341606,0.034923189126651,0.015246004308041,0.006554419723525,0.002996955092632,0.001457491391876,0.001345107946218,0.001120146098622,0.000924922448373,0.000785798075681
GCAM 5.3,R_MAC_85_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.4726992824667,0.8461289019287,0.61344465114956,0.47912897963922,0.35885869321572,0.25973903812964,0.16395075433486,0.093588539928233,0.051158074190894,0.026871240561014,0.0142534269205,0.007471677891097,0.003981529964854,0.00351320603626,0.003053069970912,0.002632220979662
GCAM 5.3,R_MAC_85_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.3051673627286,0.73756669644875,0.52465589887156,0.39652436581161,0.28008220594437,0.1841229998664,0.100285692672001,0.048917785840113,0.023334660913735,0.010713555505859,0.005052451459719,0.002469873826044,0.001282360946259,0.001098692086124,0.000912945347066,0.000780419568707
GCAM 5.3,R_MAC_90_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.5369521168868,0.8910908823505,0.64957249082044,0.51217012681781,0.3898962068917,0.28952050998138,0.19007678897132,0.11459715421158,0.066028708545456,0.035945568851582,0.019986117744735,0.010933717802326,0.005971324816529,0.003339206111999,0.002983237858181,0.002618283159571
GCAM 5.3,R_MAC_90_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.3717288505133,0.77793227332135,0.55906026653068,0.42878908161053,0.31107555207512,0.21385575933781,0.12447833811652,0.064640699657697,0.032667985230028,0.015964519880512,0.007801213138956,0.003902754720752,0.002038859727201,0.001063515196554,0.000895201094459,0.000773042984983
GCAM 5.3,R_MAC_95_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.5952924165172,0.9331933264821,0.68383681406538,0.54337782895143,0.41889336304127,0.31726990120964,0.21443256847963,0.1351092456991,0.081568463015656,0.04596466343165,0.02646377505081,0.01508094881917,0.008511381748372,0.004849083634159,0.002827567729392,0.002552405726769
GCAM 5.3,R_MAC_95_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.4330286285623,0.8189173778326,0.59172520660487,0.45910733224967,0.33998303961297,0.24157131814055,0.1481192999327,0.081545412945852,0.043203030973548,0.022153836755692,0.011354543096278,0.005824612147973,0.003075207830564,0.001691084353967,0.000861838707886,0.000756329028253
GCAM 5.3,R_MAC_99_n0,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.648389398825,0.972710443645,0.7162151373639,0.57294093923149,0.44625322647979,0.34318737343388,0.23723899432269,0.15466134078087,0.097053590532099,0.056673239770119,0.033579872309067,0.01979264360031,0.011561993391635,0.006766192920649,0.003992853624733,0.002426060814896
GCAM 5.3,R_MAC_99_n8,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.0247069168166,1.4896754532189,0.8577589363709,0.622810635973,0.48768310771356,0.36696098473183,0.26753102446494,0.17075917095176,0.098941696536061,0.054831574176874,0.02907524448797,0.015632099428798,0.00827857230672,0.004435880900238,0.002459045541272,0.001414148032397,0.000729087392716
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.1284170730213,0.33816440466355,0.22637782631548,0.15044253507673,0.099278677331587,0.063227547736542,0.039671650003359,0.024410962422435,0.01534880248731,0.00980103967332,0.00635002992446,0.004152551424992,0.002722524802682,0.001789570701635,0.0011595067774,0.000743816481144,0.000477849479845
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.1284151730213,0.8882546186454,0.60784152314645,0.4398059467094,0.31515953144549,0.21684689000913,0.146031153731608,0.095955113151369,0.062548173110552,0.041177782500591,0.027400093503297,0.01794915008298,0.01169025156057,0.00757200730069,0.005046215871248,0.003318400835217,0.002163115821203
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.127849148,0.84238601,0.572198906,0.412256517,0.293626151,0.200401819,0.133729491,0.087133514,0.056371274,0.036863875,0.024362839,0.015904289,0.010289581,0.006596587,0.004201587,0.00279507,0.001826287
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.127850496,1.017694087,0.706886266,0.514915236,0.371272051,0.256807313,0.174115992,0.115358639,0.075808526,0.050311439,0.033814308,0.022403083,0.014839708,0.00985008,0.006507192,0.004235067,0.002744237
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.1284172730213,0.40235194473461,0.26899967022315,0.18080474746552,0.12132449886066,0.078231158178395,0.049607384921646,0.030731850131071,0.01907758623067,0.01188515129147,0.00748526780736,0.004672077106574,0.00313444063041,0.002085894905889,0.001367664276668,0.000885784626011,0.000569117161488
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.1284180030313,0.8570032721308,0.58391465529199,0.42148645517928,0.30131719203768,0.20677589313402,0.138849219572944,0.090949732769793,0.059109727586532,0.038804438361264,0.025729825663078,0.01682325850972,0.01091147308776,0.00701129831136,0.004413377903418,0.002651365626217,0.001663808365877
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.1111506172679,5.1538521488435,4.7716046403728,4.4702867648834,0.39473341151314,0.29035390292585,0.20921140784572,0.14668126795805,0.10045840653066,0.067596690886916,0.04427778761375,0.029879157748872,0.019846150135734,0.01309315778875,0.008595520059477,0.005686113045483,0.003881391241287
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.1116727855817,5.1497090390529,4.7676399411177,4.4685946518381,0.29279781269895,0.21248669768845,0.15047272140372,0.10388204693534,0.070207225568154,0.046598789559345,0.029737205214472,0.020119494495113,0.013337670159653,0.00879985644736,0.00579156483789,0.003832873414012,0.002614211217161
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.578173570946,1.3823029049242,1.040129690307,0.8775179288124,0.7241634365845,0.5598963982582,0.41700156287651,0.29776030650362,0.20952612508271,0.14666220881246,0.10336891562153,0.07078006730684,0.04790347015555,0.032263688323562,0.021573762978883,0.014434860287091,0.009730538940348
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.578812614976,2.0861155507126,1.7822420388349,1.5616609703466,1.3389748948217,1.08095541184,0.8401019708515,0.6265531717017,0.46103858842671,0.33558895757334,0.24074282662933,0.16849767299804,0.1169176342868,0.08047562239545,0.05437888338405,0.036633050757988,0.024698914851508
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.578176811,1.430442877,1.083149033,0.916120899,0.756909153,0.586410215,0.436295709,0.309804358,0.216282826,0.149338163,0.101629512,0.067752348,0.044784738,0.030825592,0.021019228,0.014212554,0.00953239
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.57816192,1.647002451,1.299345919,1.112352921,0.929139117,0.731188392,0.552630769,0.399968231,0.284301627,0.199961939,0.138323463,0.093522363,0.063186104,0.043625223,0.029625656,0.019991861,0.013502002
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.578837572413,0.65010540262154,0.5194072124016,0.40770512651565,0.31414429699734,0.22632639891186,0.15522648972616,0.10155723038186,0.06594795568692,0.044108133875834,0.030257118237788,0.020642798003019,0.014114016441596,0.009786963520741,0.006647750104622,0.004459307358429,0.002950545086233
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.579921440831,1.4327923027505,1.0856523575749,0.9187990445485,0.7599861402211,0.5904208290111,0.4404625180817,0.31348711917741,0.21925325939575,0.15166350193156,0.10333068218193,0.0689253630977,0.04552633296049,0.031255730173813,0.021333444325449,0.014434516379282,0.009681953806048
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.1376983688242,5.3775858377716,5.2304260520753,5.0419869561132,0.33676864189364,0.23669436716916,0.164054074591091,0.110583945997581,0.072099478476644,0.045931475412459,0.028003635769351,0.01738426623547,0.01076376413916,0.006600024624068,0.004024322297257,0.002439163681602,0.001530844983011
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.1376983688242,5.3803500316961,5.233394157902,5.0415294363242,0.55606179952909,0.38989818790345,0.27197378918427,0.185306385437483,0.123598523292254,0.081648757127524,0.052307625315783,0.033037533727178,0.02064282436402,0.01285848383961,0.00785048690821,0.004738726944143,0.002885533922578
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.1383540613596,5.3753936871229,5.2282368384856,5.0403876207996,0.1932956782455,0.134459255473121,0.0903073597375,0.059421797892371,0.038005559066826,0.023827755508686,0.0141739713594,0.00868408419592,0.005325187223102,0.003288038321055,0.002013283537657,0.001220482818835,0.000779946822146
GCAM 5.3,SSP_SSP1,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,4.8729886224227,0.736121315086,0.35785159520103,0.19985767975476,0.109120015984957,0.0495563127978,0.020804527951319,0.007939695636766,0.002320641954842,0.001887073503777,0.001481776481008,0.001206733536286,0.001003999746519,0.000826119815758,0.000729844680571,0.000656278050877,0.000569106570207
GCAM 5.3,SSP_SSP2,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.970831629515,0.8132900821,0.47087578538604,0.29873231504769,0.16798255539878,0.072563348791209,0.028372947147912,0.008603528316119,0.002684160773,0.002195168456908,0.001825177056872,0.001552789351743,0.001361311119173,0.001212184333028,0.001039013662583,0.000828374098313,0.000687422796541
GCAM 5.3,SSP_SSP3,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.2472149499933,1.0684551441847,0.67062971619149,0.46138262600983,0.28736501098398,0.13735630095846,0.051483347672265,0.014978103630493,0.004550192911911,0.003930086600079,0.003411225176056,0.002926451298609,0.002541025088803,0.00227372744076,0.002111020517959,0.00193256779742,0.00168715449901
GCAM 5.3,SSP_SSP4,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.6037877793306,1.1203537993786,0.69924197510838,0.48852623849605,0.30679237025656,0.14050545246856,0.057668180514756,0.018519779488427,0.005877799764963,0.005043060003412,0.004340005701797,0.003756611024346,0.003233396662802,0.002820256103469,0.002541177361625,0.002213361678536,0.001842674466386
GCAM 5.3,SSP_SSP5,P2a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,2.7703868995378,0.63486618750798,0.35085282529201,0.19927966019877,0.095515841073668,0.037234972137329,0.01274904330332,0.003668206490797,0.001175515484955,0.000931378245752,0.000762815944848,0.000653018300784,0.000544533659628,0.000433332100929,0.000325296420565,0.000250013867293,0.000192916961827
GCAM-PR 5.3,PR_CP_Intensity,P1b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.563036847875,3.9793418128278,3.7958224650105,3.8037004222588,2.5488222482971,2.4290480944884,2.2731063380101,1.8189356902804,1.3105111681414,0.88231792373496,0.61378980292535,0.4696379921419,0.3793007053183,0.280367515137318,0.201075032570357,0.143680078138977,0.104079132757485
GCAM-PR 5.3,PR_CP_Price,P3a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.561268869932,3.9797561854673,3.7962809447907,4.1439560042375,3.4240457839333,3.2137909599556,2.8691300955217,2.6755044292392,2.3603733275066,2.1259956539854,1.8384908944336,1.6704514136277,1.5059925176045,1.3279717123222,1.1750274135918,1.0354670305334,0.900003196852
GCAM-PR 5.3,PR_NDC_Intensity,P1c,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.561268869932,3.6873720482277,3.4554888258,3.34571521832357,2.12144876013369,1.93799830435102,1.77248871766792,1.37872762823628,0.97640951137633,0.634341545669622,0.436066858282511,0.320010528922421,0.242142984562711,0.173718496635319,0.121940090064418,0.084224957078065,0.0602972832643
GCAM-PR 5.3,PR_NDC_Price,P3b,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,3.561268869932,3.6889390986474,3.4548884590235,3.5081296327505,2.8557293188783,2.66571838260329,2.36936201292476,2.20739139523385,1.98593280568336,1.82024353435907,1.46947075346858,1.29937014058958,1.1318935007537,0.98114248393732,0.854530412490833,0.762042482685056,0.629565356564234
GCAM-PR 5.3,PR_baseline,P1a,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,6.066251101,6.23060287,5.887177957,5.868141806,5.929554698,5.792388539,5.573025581,5.206779154,4.752409638,4.352045544,3.971020029,3.603737806,3.265483703,2.961866132,2.69241077,2.424891085,2.178527558
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,P2,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,5.944387,5.465421,2.026749,0.5024626,0.1866373,0.04276045,0.02479143,0.02282195,0.02022542,0.01849908,0.01678722,0.01495058,0.01321769,0.01168748,0.01032705,0.009204389,0.008251932
