Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 2.1,LeastTotalCost_NPi_brkLR15_SSP5_P50,P1b,Emissions|CO2,Mt CO2/yr,39051.91,43749.52,51634.96,58945.11,63851.04,68626.13,73540.62,78296.46,82437.29,85105.68,87774.07,87018.645,86263.22,82045.495,77827.77,72374.97,66922.17
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP1_P50,P1b,Emissions|CO2,Mt CO2/yr,39035.89,39625.28,40475.63,40415.3,38098.85,35199.13,32503.22,29932.77,27552.81,25130.205,22707.6,20005.725,17303.85,14865.989999999998,12428.13,10601.2385,8774.347
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP2_P50,P1b,Emissions|CO2,Mt CO2/yr,39035.89,42521.5,44994.08,46198.42,45948.42,46505.86,47564.01,48998.06,50433.41,50966.81,51500.21,50602.945,49705.68,47038.045,44370.41,41287.495,38204.58
REMIND 2.1,LeastTotalCost_NPi_brkSR15_SSP5_P50,P1b,Emissions|CO2,Mt CO2/yr,39035.89,43807.2,51774.95,59260.5,64495.71,69696.77,74868.03,79660.15,83757.13,86534.14,89311.15,88862.23,88413.31,84366.7,80320.09,74872.26,69424.43
REMIND 2.1,R2p1_SSP1-Base,P1a,Emissions|CO2,Mt CO2/yr,40112.44,40573.25,43157.11,44792.78,43561.64,40687.81,36320.7,32150.88,29408.76,26783.005,24157.25,21831.07,19504.89,17457.46,15410.03,13897.77,12385.51
REMIND 2.1,R2p1_SSP1-NDC,P1c,Emissions|CO2,Mt CO2/yr,39302.47,37685.09,36504.08,33905.55,29159.33,24534.23,20752.18,17973.09,15554.1,13265.61,10977.12,9074.054,7170.988,5837.697,4504.406,3587.8825,2671.359
REMIND 2.1,R2p1_SSP1-NPi,P1b,Emissions|CO2,Mt CO2/yr,39302.47,38930.59,39356.16,39416.64,37737.07,34781.48,31644.24,28683.53,25801.23,23464.315,21127.4,19039.620000000003,16951.84,15121.375,13290.91,11837.035,10383.16
REMIND 2.1,R2p1_SSP1-PkBudg1100,P2a,Emissions|CO2,Mt CO2/yr,39302.47,32285.64,28102.16,22165.15,15976.61,11733.06,8115.59,5471.601,2940.717,937.1515,-1066.414,-2233.8115,-3401.209,-4072.812,-4744.415,-5126.0255,-5507.636
REMIND 2.1,R2p1_SSP1-PkBudg1300,P2a,Emissions|CO2,Mt CO2/yr,39302.47,34081.44,31352.65,26950.58,20427.2,15523.47,12123.55,9732.629,7290.599,5206.577,3122.555,1512.3475999999998,-97.8598,-1151.9359,-2206.012,-2923.933,-3641.854
REMIND 2.1,R2p1_SSP1-PkBudg900,P2a,Emissions|CO2,Mt CO2/yr,39302.47,29616.42,22961.85,16262.7,10561.47,6081.326,2040.738,-667.1244,-2853.801,-4068.9575,-5284.114,-5898.764999999999,-6513.416,-7069.3125,-7625.209,-8232.8305,-8840.452
REMIND 2.1,R2p1_SSP2-Base,P1a,Emissions|CO2,Mt CO2/yr,40681.8,42662.22,46496.16,49296.99,50658.06,52311.57,54243.84,56100.18,57347.71,57452.1,57556.49,56667.51,55778.53,53943.305,52108.08,50349.915,48591.75
REMIND 2.1,R2p1_SSP2-NDC,P1c,Emissions|CO2,Mt CO2/yr,39302.47,40030.51,39940.09,37226.34,32719.05,29674.13,27267.78,25476.6,24427.39,22921.15,21414.91,19978.71,18542.51,16950.195,15357.88,14154.275,12950.67
REMIND 2.1,R2p1_SSP2-NPi,P1b,Emissions|CO2,Mt CO2/yr,39302.47,41512.14,43912.22,44973.23,44800.55,45080.0,45799.44,46856.35,48047.62,49001.68,49955.74,50386.755,50817.77,49792.215,48766.66,47163.665,45560.67
REMIND 2.1,R2p1_SSP2-PkBudg1100,P2a,Emissions|CO2,Mt CO2/yr,39302.47,33388.94,29112.42,22712.78,16232.68,11597.15,7302.906,4335.05,2168.894,744.5126,-679.8688,-1189.4379,-1699.007,-1926.983,-2154.959,-2657.566,-3160.173
REMIND 2.1,R2p1_SSP2-PkBudg1300,P2a,Emissions|CO2,Mt CO2/yr,39302.47,34727.79,31686.34,26219.02,20176.63,15333.37,11521.38,8508.2,6081.347,4541.2835,3001.22,2258.0555,1514.891,1085.23895,655.5869,202.04605000000004,-251.4948
REMIND 2.1,R2p1_SSP2-PkBudg900,P2a,Emissions|CO2,Mt CO2/yr,39302.47,30816.89,23810.69,16374.06,9962.129,5343.887,1244.34,-1126.591,-2557.752,-3250.6255,-3943.499,-4275.289,-4607.079,-5169.944,-5732.809,-6751.565500000001,-7770.322
REMIND 2.1,R2p1_SSP5-Base,P1a,Emissions|CO2,Mt CO2/yr,41486.85,46088.71,55281.64,64444.27,70938.7,77169.44,84270.95,91822.48,98793.04,104061.52,109330.0,110374.05,111418.1,107658.15,103898.2,98932.335,93966.47
REMIND 2.1,R2p1_SSP5-NDC,P1c,Emissions|CO2,Mt CO2/yr,39302.47,40899.39,45912.73,49722.85,49877.16,49489.33,49340.56,49353.09,48784.38,46851.345,44918.31,42045.045,39171.78,36184.6,33197.42,30845.46,28493.5
REMIND 2.1,R2p1_SSP5-NPi,P1b,Emissions|CO2,Mt CO2/yr,39302.47,42922.42,50296.21,57956.0,63659.41,69522.36,75475.13,80868.07,86291.48,91108.785,95926.09,98011.445,100096.8,98143.455,96190.11,92237.05,88283.99
REMIND 2.1,R2p1_SSP5-PkBudg1100,P2a,Emissions|CO2,Mt CO2/yr,39302.47,33471.93,30732.66,25412.17,18045.94,11650.87,5464.879,2170.212,189.0863,-201.61485,-592.316,-741.4059500000001,-890.4959,-1345.34795,-1800.2,-2645.8035,-3491.407
REMIND 2.1,R2p1_SSP5-PkBudg1300,P2a,Emissions|CO2,Mt CO2/yr,39302.47,35000.3,34334.94,29940.08,23204.35,16859.59,10879.94,6836.652,4109.145,2845.5155000000004,1581.886,1053.77285,525.6597,27.4855,-470.6887,-1239.35085,-2008.013
REMIND 2.1,R2p1_SSP5-PkBudg900,P2a,Emissions|CO2,Mt CO2/yr,39302.47,30778.19,25472.57,18593.65,10155.3,3367.726,-2191.763,-4937.825,-6392.203,-7361.059999999999,-8329.917,-8940.2625,-9550.608,-10188.009,-10825.41,-11462.26,-12099.11
REMIND 2.1,TechCost-SSP2-B1100-bioH,P2a,Emissions|CO2,Mt CO2/yr,39413.31,33608.51,29301.14,23099.06,16581.63,11661.95,7017.272,3885.966,1621.185,342.84770000000003,-935.4896,-1296.4433,-1657.397,-1861.5115,-2065.626,-2673.804,-3281.982
REMIND 2.1,TechCost-SSP2-B1100-ccsH,P2a,Emissions|CO2,Mt CO2/yr,39628.83,33925.81,29887.4,23415.66,16609.58,11362.4,6532.061,3358.227,1247.878,119.02800000000002,-1009.822,-1296.622,-1583.422,-1672.2535,-1761.085,-2323.6165,-2886.148
REMIND 2.1,TechCost-SSP2-B1100-coalH,P2a,Emissions|CO2,Mt CO2/yr,39985.0,33989.54,29661.3,23099.49,16308.86,11256.02,6580.86,3583.709,1466.958,278.40205000000014,-910.1539,-1247.18895,-1584.224,-1853.349,-2122.474,-2806.4480000000003,-3490.422
REMIND 2.1,TechCost-SSP2-B1100-elh2H,P2a,Emissions|CO2,Mt CO2/yr,39701.78,33736.83,29046.9,22135.95,15441.63,10986.17,7001.99,4245.067,2275.423,1141.3637,7.3044,-374.9074,-757.1192,-984.3901,-1211.661,-1893.919,-2576.177
REMIND 2.1,TechCost-SSP2-B1100-gasH,P2a,Emissions|CO2,Mt CO2/yr,39588.43,33647.72,29492.57,23034.17,16487.52,11486.73,6775.114,3727.008,1599.595,416.47145,-766.6521,-1103.70105,-1440.75,-1701.964,-1963.178,-2649.7245000000003,-3336.271
REMIND 2.1,TechCost-SSP2-B1100-nucH,P2a,Emissions|CO2,Mt CO2/yr,39635.73,33658.45,29293.77,22942.71,16363.19,11482.76,6870.534,3876.691,1744.835,500.6446000000001,-743.5458,-1121.1994,-1498.853,-1706.9695000000002,-1915.086,-2513.476,-3111.866
REMIND 2.1,TechCost-SSP2-B1100-oilH,P2a,Emissions|CO2,Mt CO2/yr,39998.34,33657.52,29007.08,22718.82,16390.43,11386.45,6723.498,3714.773,1654.331,494.21035000000006,-665.9103,-1054.14615,-1442.382,-1758.109,-2073.836,-2772.279,-3470.722
REMIND 2.1,TechCost-SSP2-B1100-spvH,P2a,Emissions|CO2,Mt CO2/yr,39578.7,33454.08,29092.14,22820.61,16403.38,11619.25,7012.52,3956.227,1771.612,506.00785,-759.5963,-1124.71615,-1489.836,-1748.8185,-2007.801,-2654.1505,-3300.5
REMIND 2.1,TechCost-SSP2-B1100-windH,P2a,Emissions|CO2,Mt CO2/yr,39569.03,33526.57,28877.22,22486.65,16166.55,11651.43,7130.863,4097.532,1950.673,713.8540500000001,-522.9649,-894.5944499999999,-1266.224,-1530.848,-1795.472,-2402.144,-3008.816
REMIND-Buildings 2.0,BEG-Base,P1a,Emissions|CO2,Mt CO2/yr,42419.86,44767.95,48684.59,52516.4,54559.73,56330.9,58346.32,60690.41,63555.84,65005.63,66455.42,65484.24,64513.06,61668.58,58824.1,56098.605,53373.11
REMIND-Buildings 2.0,BEG-Budg600,P2,Emissions|CO2,Mt CO2/yr,42419.86,37185.84,29278.57,20069.49,12021.26,6236.982,2400.407,-1155.683,-3922.7,-5942.427,-7962.154,-8992.867,-10023.58,-11371.905,-12720.23,-14196.045,-15671.86
REMIND-Buildings 2.0,BEG-Budg600-EG,P2c,Emissions|CO2,Mt CO2/yr,42419.86,36144.34,28327.5,19727.64,11992.48,6233.679,2481.241,-1006.865,-3719.327,-5709.153,-7698.979,-8707.7785,-9716.578,-11003.884,-12291.19,-13702.62,-15114.05
REMIND-Buildings 2.0,BEG-EG,P1d,Emissions|CO2,Mt CO2/yr,42419.86,44130.97,46995.32,50389.47,52204.69,53781.12,55747.62,57965.88,60967.13,62865.065,64763.0,64620.53,64478.06,62130.465,59782.87,57100.100000000006,54417.33
REMIND-H13 2.1,START_BAU,P1a,Emissions|CO2,Mt CO2/yr,41195.83,43723.36,47386.54,50939.78,52951.0,55057.74,57072.85,59062.73,61550.79,62607.42,63664.05,62625.165,61586.28,58637.215,55688.15,52934.01,50179.87
REMIND-H13 2.1,START_Current_Policies,P1b,Emissions|CO2,Mt CO2/yr,40082.36,41095.16,42001.74,44455.23,45676.96,46911.34,48843.83,50182.19,52424.89,54070.255000000005,55715.62,55854.145,55992.67,54180.335,52368.0,49871.455,47374.91
REMIND-H13 2.1,START_Net-zero,P2c,Emissions|CO2,Mt CO2/yr,40082.36,38525.11,35087.49,29197.38,21453.92,14935.95,11368.66,7709.684,5168.165,3290.0785,1411.992,723.5384,35.0848,-178.3489,-391.7826,-755.1663,-1118.55
REMIND-H13 2.1,START_Net-zero_noLandUse_CDRlim,P2c,Emissions|CO2,Mt CO2/yr,40082.36,37763.1,33797.77,27395.29,19294.66,13690.36,11060.98,8115.127,5815.458,3995.009,2174.56,1511.21765,847.8753,532.89745,217.9196,-190.9197,-599.759
REMIND-H13 2.1,START_Net-zero_noNuc_lowVRE,P2c,Emissions|CO2,Mt CO2/yr,40082.36,38418.32,34908.19,29138.53,21016.46,14580.53,10855.7,7457.927,4955.364,3089.9815,1224.599,590.12645,-44.3461,-164.3886,-284.4311,-385.915,-487.3989
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,P3b,Emissions|CO2,Mt CO2/yr,42613.46,42446.5,41967.04,34294.29,24807.32,16026.47,8643.724,2845.839,-1711.604,-4338.897,-6966.19,-8387.606,-9809.022,-10556.876,-11304.73,-11632.9,-11961.07
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2,Mt CO2/yr,42613.46,42446.5,42291.17,36838.11,29940.87,23377.51,18137.44,13384.72,9139.094,6328.152999999999,3517.212,1889.51535,261.8187,-743.45415,-1748.727,-2689.6365,-3630.546
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,P3b,Emissions|CO2,Mt CO2/yr,42613.46,42446.5,41793.47,30568.65,17585.01,5504.133,-3741.162,-9951.522,-13454.43,-15103.22,-16752.01,-17254.01,-17756.01,-17797.635,-17839.26,-18068.47,-18297.68
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,P1c,Emissions|CO2,Mt CO2/yr,42681.59,42444.07,42239.83,42562.31,43758.08,45193.25,46292.85,47035.67,47006.29,46876.375,46746.46,46897.380000000005,47048.3,45865.915,44683.53,43599.83,42516.13
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2,Mt CO2/yr,42613.46,42446.5,41967.04,34294.29,24807.32,16026.47,8643.724,2845.839,-1711.604,-4338.897,-6966.19,-8387.606,-9809.022,-10556.876,-11304.73,-11632.9,-11961.07
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,P1b,Emissions|CO2,Mt CO2/yr,43082.09,44714.33,46315.74,48266.81,50722.06,53188.26,56121.09,59388.49,61381.97,62131.135,62880.3,63853.135,64825.97,64104.975000000006,63383.98,62832.605,62281.23
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2,Mt CO2/yr,42026.69,35658.1,29728.58,23835.41,18793.07,14516.07,10289.42,6033.348,2024.06,-493.8755000000001,-3011.811,-4343.3335,-5674.856,-6658.035,-7641.214,-8319.0805,-8996.947
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2,Mt CO2/yr,42021.65,38097.81,34421.8,30639.47,26907.34,22720.12,18635.7,14686.37,11073.47,8589.430499999999,6105.391,4462.18,2818.969,1738.7475,658.526,-334.64700000000005,-1327.82
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,P2a,Emissions|CO2,Mt CO2/yr,41856.08,33555.17,24570.55,16512.56,10060.49,4619.223,94.5885,-4090.298,-7360.469,-9329.6045,-11298.74,-12218.825,-13138.91,-13671.05,-14203.19,-14791.055,-15378.92
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,P1a,Emissions|CO2,Mt CO2/yr,44930.91,48187.99,50890.59,54091.48,57830.79,61534.86,65153.27,68097.04,69147.22,69135.78,69124.34,69179.45,69234.56,67743.68,66252.8,65864.41500000001,65476.03
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,P2a,Emissions|CO2,Mt CO2/yr,42654.06,36669.0,30154.8,24212.41,18919.69,14391.4,9582.013,5488.775,1781.497,-770.6155000000001,-3322.728,-4650.7635,-5978.799,-6852.4185,-7726.038,-8347.0615,-8968.085
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,P3b,Emissions|CO2,Mt CO2/yr,44855.79,44494.33,43333.08,36030.02,26276.83,16435.52,8640.875,2236.276,-2765.474,-5605.5535,-8445.633,-9720.5015,-10995.37,-11660.92,-12326.47,-12610.865,-12895.26
REMIND-MAgPIE 1.7-3.0,CO_BAU,P1a,Emissions|CO2,Mt CO2/yr,46567.4,49470.4,51775.45,54558.25,57719.55,60764.17,63730.99,66174.11,66784.78,66596.89499999999,66409.01,66398.61499999999,66388.22,64901.95,63415.68,63171.855,62928.03
REMIND-MAgPIE 1.7-3.0,CO_Bridge,P3c,Emissions|CO2,Mt CO2/yr,44497.37,42429.61,38787.97,31686.62,23248.73,14959.13,8357.052,3413.043,-693.073,-3073.5779999999995,-5454.083,-6345.132,-7236.181,-7612.711999999999,-7989.243,-8491.081,-8992.919
REMIND-MAgPIE 1.7-3.0,CO_CurPol,P1b,Emissions|CO2,Mt CO2/yr,43492.52,45054.8,46741.82,48472.39,49956.43,51260.46,53161.84,55333.03,56748.75,57678.845,58608.94,60110.880000000005,61612.82,61242.825,60872.83,60615.5,60358.17
REMIND-MAgPIE 1.7-3.0,CO_GPP,P1d,Emissions|CO2,Mt CO2/yr,44496.15,42407.63,39154.47,35950.32,32593.15,28365.67,25464.37,22585.06,19704.92,18796.145,17887.37,17346.335,16805.3,15937.23,15069.16,14747.44,14425.72
REMIND-MAgPIE 1.7-3.0,CO_NDCplus,P1c,Emissions|CO2,Mt CO2/yr,44856.19,44513.8,43333.04,42884.31,43186.72,43379.77,43615.78,43996.31,43826.62,43794.405,43762.19,43934.715,44107.24,42466.825,40826.41,39475.130000000005,38123.85
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,P2b,Emissions|CO2,Mt CO2/yr,43007.8,36491.07,28104.99,20821.21,16064.48,11126.44,5184.793,-1302.683,-6377.135,-8722.0475,-11066.96,-12361.39,-13655.82,-14306.015,-14956.21,-15382.45,-15808.69
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,P2b,Emissions|CO2,Mt CO2/yr,43089.33,37037.04,29032.73,21560.76,15778.62,9621.332,3527.555,-2079.299,-6118.938,-8257.929,-10396.92,-11810.955,-13224.99,-14029.22,-14833.45,-15244.71,-15655.97
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,P2b,Emissions|CO2,Mt CO2/yr,42959.3,36156.89,27480.93,18729.01,11235.57,4841.969,-549.5611,-4931.957,-7716.582,-8859.716,-10002.85,-10887.485,-11772.12,-12523.595,-13275.07,-13806.485,-14337.9
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,P1a,Emissions|CO2,Mt CO2/yr,45022.85,49300.87,52449.6,55845.89,59198.5,62163.63,64417.11,66069.52,66376.53,66804.225,67231.92,67261.34,67290.76,65139.71,62988.66,60510.94500000001,58033.23
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,P2b,Emissions|CO2,Mt CO2/yr,42521.1,40763.39,37192.39,33312.7,30139.95,26554.75,24004.09,21136.85,17559.17,13835.29,10111.41,5613.9325,1116.455,-2822.155,-6760.765,-9146.5575,-11532.35
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,P2b,Emissions|CO2,Mt CO2/yr,42537.62,41470.13,38756.81,36009.56,32613.6,28536.97,24809.96,20130.73,14735.73,11297.004,7858.278,4521.110500000001,1183.943,-2431.369,-6046.681,-8307.1455,-10567.61
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,P2b,Emissions|CO2,Mt CO2/yr,42539.05,39257.8,33353.7,28277.79,24353.47,21312.97,17631.92,13739.97,10432.22,8695.403999999999,6958.588,5661.234,4363.88,3150.456,1937.032,914.1898,-108.6524
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,P2b,Emissions|CO2,Mt CO2/yr,42627.4,38463.21,31937.84,26765.16,23276.26,21302.96,19532.69,17188.42,14093.1,11962.245,9831.39,8145.227499999999,6459.065,4750.165999999999,3041.267,2278.444,1515.621
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,P2b,Emissions|CO2,Mt CO2/yr,42501.06,40889.69,37500.16,33613.85,29953.78,25728.71,22282.46,18320.93,13210.18,9657.3385,6104.497,3402.1249000000003,699.7528,-1877.4196,-4454.592,-6219.7685,-7984.945
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,P2b,Emissions|CO2,Mt CO2/yr,42864.12,37629.43,30409.76,24106.76,20883.24,18515.24,16388.54,14063.31,11497.06,10045.431,8593.802,7504.495999999999,6415.19,5543.162,4671.134,4141.277,3611.42
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,P2b,Emissions|CO2,Mt CO2/yr,42833.5,38910.72,31911.9,26167.83,22502.93,20356.3,17639.6,13438.36,7989.835,3332.0730000000003,-1325.689,-4613.6625,-7901.636,-10179.578,-12457.52,-13573.72,-14689.92
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,P2b,Emissions|CO2,Mt CO2/yr,42755.5,39579.91,33368.71,28206.67,24281.73,21017.92,16198.94,10286.21,5330.652,1969.8495000000005,-1390.953,-4297.647499999999,-7204.342,-9497.556,-11790.77,-13081.845,-14372.92
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,P2b,Emissions|CO2,Mt CO2/yr,42749.11,35879.46,27302.39,19537.15,14097.25,9815.725,6554.277,3929.886,1625.963,676.81735,-272.3283,-1009.80965,-1747.291,-2348.058,-2948.825,-3556.9055,-4164.986
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,P2b,Emissions|CO2,Mt CO2/yr,42630.42,33925.06,24225.09,16851.94,13394.67,10777.63,8251.664,5593.971,3618.04,2892.866,2167.692,1739.604,1311.516,874.6283500000001,437.7407,145.74095,-146.2588
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,P2b,Emissions|CO2,Mt CO2/yr,42901.14,38992.83,31990.32,25813.88,21385.15,17736.69,12746.63,6957.819,2474.36,86.23250000000007,-2301.895,-4352.409,-6402.923,-8116.709000000001,-9830.495,-10792.8325,-11755.17
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,P2b,Emissions|CO2,Mt CO2/yr,42654.0,32188.12,21411.53,12890.25,8652.055,6495.874,5027.573,3986.622,2976.174,2753.183,2530.192,2172.922,1815.652,919.1579,22.6638,-432.43565000000007,-887.5351
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,P2a,Emissions|CO2,Mt CO2/yr,44323.91,41838.92,35842.6,30039.0,25289.78,21452.38,16849.68,11345.45,6414.979,2462.6945,-1489.59,-4510.028499999999,-7530.467,-9807.6485,-12084.83,-13369.255,-14653.68
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,P2a,Emissions|CO2,Mt CO2/yr,44309.63,41844.32,35696.14,29835.82,25112.95,22150.37,19805.51,17684.67,15357.02,13450.535,11544.05,10137.036499999998,8730.023,7408.3585,6086.694,5313.218500000001,4539.743
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,P2a,Emissions|CO2,Mt CO2/yr,44344.9,44352.47,42143.82,40371.42,38853.53,35550.8,31568.12,28080.92,24075.6,21449.01,18822.42,16852.114999999998,14881.81,12754.384999999998,10626.96,9388.223,8149.486
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,P2a,Emissions|CO2,Mt CO2/yr,44286.05,44161.52,41989.37,40354.82,38921.85,35608.02,32246.66,29308.19,26456.11,25168.93,23881.75,23152.75,22423.75,21380.7,20337.65,19776.205,19214.76
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Emissions|CO2,Mt CO2/yr,46371.2,45990.02,44428.77,33841.76,19800.51,6297.996,-3726.79,-10500.12,-14669.03,-16393.115,-18117.2,-18389.29,-18661.38,-18504.16,-18346.94,-18411.615,-18476.29
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Emissions|CO2,Mt CO2/yr,44188.27,36201.45,27483.37,18529.03,11296.41,4756.843,-263.6086,-4521.507,-7671.076,-9709.398,-11747.72,-12678.34,-13608.96,-14029.794999999998,-14450.63,-14977.435,-15504.24
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Emissions|CO2,Mt CO2/yr,44542.58,42470.38,38898.54,29541.03,18162.36,6770.993,-2130.025,-8305.255,-12503.38,-14450.43,-16397.48,-16822.895,-17248.31,-17339.010000000002,-17429.71,-17580.98,-17732.25
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Emissions|CO2,Mt CO2/yr,44269.07,40568.79,35244.14,26317.05,16821.9,7506.057,-831.9809,-6800.693,-10977.84,-13125.22,-15272.6,-15989.95,-16707.3,-16901.98,-17096.66,-17196.785,-17296.91
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Emissions|CO2,Mt CO2/yr,44195.28,30958.15,16357.96,4916.065,-1858.119,-4689.92,-5472.113,-5760.437,-6068.529,-6169.574500000001,-6270.62,-6038.0830000000005,-5805.546,-5904.7325,-6003.919,-5825.641,-5647.363
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Emissions|CO2,Mt CO2/yr,46371.2,45990.02,44838.8,37429.61,27483.11,17267.65,9138.093,2527.619,-2497.888,-5352.128000000001,-8206.368,-9488.709,-10771.05,-11436.785,-12102.52,-12394.215,-12685.91
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Emissions|CO2,Mt CO2/yr,44156.75,38112.64,31552.56,25548.63,19873.08,15008.45,9873.878,5756.213,2040.481,-517.4970000000001,-3075.475,-4409.765,-5744.055,-6617.101500000001,-7490.148,-8118.299000000001,-8746.45
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Emissions|CO2,Mt CO2/yr,44542.58,42470.38,39294.45,32669.55,24459.76,16454.01,9879.579,4304.894,-367.402,-3181.455,-5995.508,-7378.1955,-8760.883,-9629.8815,-10498.88,-10929.105,-11359.33
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Emissions|CO2,Mt CO2/yr,44269.07,40568.79,35533.13,28801.73,22041.49,15730.72,9718.456,4722.583,577.5746,-2010.0732,-4597.721,-5843.204,-7088.687,-7874.9495,-8661.212,-9098.2255,-9535.239
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Emissions|CO2,Mt CO2/yr,46326.62,45901.6,44401.34,32910.11,19016.38,6868.555,-332.0599,-3550.132,-4705.552,-5036.496499999999,-5367.441,-5209.1865,-5050.932,-4646.621,-4242.31,-4373.5695,-4504.829
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Emissions|CO2,Mt CO2/yr,44547.86,36227.87,27596.77,18929.71,12376.52,7316.905,4061.708,1706.532,351.5902,-347.9144,-1047.419,-867.0761,-686.7332,-427.88745,-169.0417,-214.31805,-259.5944
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Emissions|CO2,Mt CO2/yr,44520.56,42514.8,38763.85,28713.74,17496.42,7559.486,1190.974,-1912.937,-3182.379,-3516.391,-3850.403,-3731.6345,-3612.866,-3332.161,-3051.456,-3147.731,-3244.006
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Emissions|CO2,Mt CO2/yr,44185.6,40446.44,35039.02,25642.43,16390.26,8403.325,2279.239,-1002.529,-2363.14,-2732.862,-3102.584,-2937.576,-2772.568,-2537.0265,-2301.485,-2367.5495,-2433.614
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Emissions|CO2,Mt CO2/yr,46371.6,46009.48,44838.76,44361.52,44637.51,44809.39,45051.51,45426.73,45202.81,45145.86,45088.91,45241.44500000001,45393.98,43605.19,41816.4,40384.73,38953.06
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Emissions|CO2,Mt CO2/yr,43492.52,45054.8,46741.82,48472.39,49956.43,51260.46,53161.84,55333.03,56748.75,57678.845,58608.94,60110.880000000005,61612.82,61242.825,60872.83,60615.5,60358.17
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Emissions|CO2,Mt CO2/yr,48092.46,51004.9,53343.51,56157.91,59331.0,62390.68,65380.22,67836.74,68436.46,68254.19,68071.92,68057.575,68043.23,66599.86,65156.49,64895.75,64635.01
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Emissions|CO2,Mt CO2/yr,44578.39,42511.04,39630.25,37324.44,35312.94,33330.38,31846.57,30197.08,28330.79,26550.800000000003,24770.81,24302.44,23834.07,22607.57,21381.07,20843.365,20305.66
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Emissions|CO2,Mt CO2/yr,44245.08,40492.9,35906.25,32378.21,29543.47,26542.86,23874.43,21350.19,19129.59,18284.84,17440.09,17195.205,16950.32,16054.36,15158.4,14779.52,14400.64
