Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 2.1,R2p1_SSP2-NPi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,37.5439,40.7457,42.819,43.9945,46.6944,50.644,53.2631,55.1482,54.2034,53.2586,51.567800000000005,49.877,47.40525,44.9335,43.8541,42.7747
REMIND 2.1,R2p1_SSP2-PkBudg1100,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,31.2019,27.0321,16.643,4.3382,1.4403,1.0712,0.8676,0.6954,0.55445,0.4135,0.436,0.4585,0.4404,0.4223,0.3724,0.3225
REMIND 2.1,R2p1_SSP2-PkBudg1300,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,33.3184,31.0496,23.3429,9.3202,1.8246,1.0754,0.8605,0.7174,0.6918,0.6662,0.77195,0.8777,0.8916999999999999,0.9057,0.82135,0.737
REMIND 2.1,R2p1_SSP2-PkBudg900,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,27.1143,19.4289,9.2386,1.9416,1.4869,0.8724,0.4244,0.2608,0.23825,0.2157,0.2122,0.2087,0.20045,0.1922,0.1689,0.1456
REMIND 2.1,R2p1_SSP5-Base,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,36.3016,39.0316,43.672,47.1016,47.9061,47.5414,48.1467,47.6434,46.1298,42.2942,38.4586,34.9649,31.4712,25.7391,20.007,16.0136,12.0202
REMIND 2.1,R2p1_SSP5-NDC,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,35.2129,36.4889,36.0021,30.6506,25.0179,19.8621,16.6219,15.5171,13.98335,12.4496,11.7881,11.1266,9.709,8.2914,6.5787,4.866
REMIND 2.1,R2p1_SSP5-NPi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,36.7514,41.5936,45.7871,46.9017,48.2724,49.2636,45.9928,44.3352,40.7812,37.2272,33.8855,30.5438,26.1372,21.7306,17.2877,12.8448
REMIND 2.1,R2p1_SSP5-PkBudg1100,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,27.0809,21.0578,11.7157,3.7552,2.131,1.8379,1.393,0.833,0.6871499999999999,0.5413,0.5024500000000001,0.4636,0.4294,0.3952,0.35075,0.3063
REMIND 2.1,R2p1_SSP5-PkBudg1300,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,28.8816,24.6835,16.0421,4.8935,2.0078,1.7379,1.4601,1.3296,0.9606,0.5916,0.567,0.5424,0.5079,0.4734,0.4118,0.3502
REMIND 2.1,R2p1_SSP5-PkBudg900,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1062,22.9705,14.6826,6.3757,2.5926,2.2297,0.9366,0.6963,0.5934,0.49655,0.3997,0.39865,0.3976,0.37945,0.3613,0.3185,0.2757
REMIND 2.1,TechCost-SSP2-B1100-bioH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,34.5748,29.9954,25.4369,16.2255,5.126,1.6879,1.4316,1.172,0.867,0.6864,0.5058,0.6097,0.7136,0.7148,0.716,0.6469499999999999,0.5779
REMIND 2.1,TechCost-SSP2-B1100-ccsH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0281,31.0333,27.1491,17.5841,5.4648,1.5719,1.3394,1.1355,0.9693,0.9399,0.9105,0.92605,0.9416,0.885,0.8284,0.7601,0.6918
REMIND 2.1,TechCost-SSP2-B1100-coalH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,36.1334,31.6239,27.5102,17.4039,4.9761,1.42,1.1613,0.8681,0.6263,0.52325,0.4202,0.48565,0.5511,0.5447,0.5383,0.48295,0.4276
REMIND 2.1,TechCost-SSP2-B1100-elh2H,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.3001,31.2275,27.1312,17.5228,5.0392,1.4723,1.1809,0.9359,0.7339,0.61885,0.5038,0.57435,0.6449,0.65105,0.6572,0.5993999999999999,0.5416
REMIND 2.1,TechCost-SSP2-B1100-gasH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0584,30.7713,26.4577,16.7113,4.5234,1.4326,1.1764,0.8789,0.6213,0.51135,0.4014,0.4640499999999999,0.5267,0.5199,0.5131,0.46085,0.4086
REMIND 2.1,TechCost-SSP2-B1100-nucH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0964,30.9738,27.1117,17.4052,4.6762,1.3633,1.0751,0.8747,0.704,0.5701499999999999,0.4363,0.4963,0.5563,0.5541,0.5519,0.4933499999999999,0.4348
REMIND 2.1,TechCost-SSP2-B1100-oilH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.1747,30.4621,25.3929,15.5063,3.9368,1.3775,1.1829,0.8384,0.5438,0.4372999999999999,0.3308,0.38285,0.4349,0.4377,0.4405,0.3913,0.3421
REMIND 2.1,TechCost-SSP2-B1100-spvH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0769,31.0101,27.0837,17.1608,4.5178,1.4023,1.1257,0.87,0.6178,0.5241,0.4304,0.4857,0.541,0.5319,0.5228,0.46605,0.4093
REMIND 2.1,TechCost-SSP2-B1100-windH,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.2907,31.357,27.5348,17.5095,4.4474,1.3636,1.0466,0.845,0.6158,0.5277000000000001,0.4396,0.4965,0.5534,0.5486500000000001,0.5439,0.48845,0.433
REMIND-Buildings 2.0,BEG-Base,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,33.445,32.7234,35.2683,38.0757,40.3475,42.8009,45.6597,49.0608,50.1537,49.9917,49.8297,50.01905,50.2084,48.34885,46.4893,45.73385,44.9784
REMIND-Buildings 2.0,BEG-Budg600,P2,Final Energy|Industry|Solids|Coal,EJ/yr,33.445,23.8556,14.7666,6.6411,2.842,2.3762,2.071,1.7409,1.4289,0.8814,0.3339,0.33485,0.3358,0.37605,0.4163,0.39075,0.3652
REMIND-Buildings 2.0,BEG-Budg600-EG,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,33.445,23.7124,14.8183,6.6511,2.8409,2.3632,2.0584,1.7457,1.4263,0.8805499999999999,0.3348,0.3308999999999999,0.327,0.36875,0.4105,0.38485,0.3592
REMIND-Buildings 2.0,BEG-EG,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,33.445,32.9552,35.46,38.2762,40.4017,43.8987,49.2156,54.2645,55.9303,54.67365,53.417,52.16475,50.9125,48.50585,46.0992,45.47675,44.8543
REMIND-H13 2.1,START_BAU,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,35.7051,38.2104,41.8656,44.2056,46.0587,48.3822,50.278,51.2515,51.1778,50.7622,50.3466,50.8293,51.312,49.63345,47.9549,47.03445,46.114
REMIND-H13 2.1,START_Current_Policies,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,35.5264,37.8972,41.2706,43.2604,44.7839,48.1113,51.8474,54.1108,55.4501,54.38675,53.3234,51.8617,50.4,47.7513,45.1026,44.04095,42.9793
REMIND-H13 2.1,START_Net-zero,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,35.5264,34.0296,31.6873,26.5934,15.3695,5.1173,1.9882,1.182,1.1323,1.2249,1.3175,1.6301,1.9427,2.07035,2.198,1.9135,1.629
REMIND-H13 2.1,START_Net-zero_noLandUse_CDRlim,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,35.5264,33.4657,30.8707,25.0475,12.8687,5.583,1.7488,1.0968,0.9828,0.99655,1.0103,1.2299,1.4495,1.55335,1.6572,1.396,1.1348
REMIND-H13 2.1,START_Net-zero_noNuc_lowVRE,P2c,Final Energy|Industry|Solids|Coal,EJ/yr,35.5264,33.7172,31.1791,26.0383,13.1024,6.0899,2.1102,1.3808,1.1991,1.30705,1.415,1.72605,2.0371,2.20215,2.3672,2.02285,1.6785
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,20.2966,20.2324,13.3978,7.0085,5.2427,4.5289,4.2394,3.7821,3.30675,2.8314,2.69755,2.5637,2.5602,2.5567,2.4761,2.3955
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1600,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,20.2966,20.2324,13.5742,8.5486,7.0319,6.8388,6.6518,6.2645,5.6765,5.0885,4.7424,4.3963,4.23725,4.0782,4.02105,3.9639
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,20.2966,20.2324,13.1577,6.5248,3.8047,2.6214,2.2276,1.7685,1.4859,1.2033,1.2444000000000002,1.2855,1.3383,1.3911,1.32925,1.2674
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,20.2966,20.2324,20.5702,20.866,22.0998,23.2921,23.0837,21.6625,19.4968,17.3311,16.55635,15.7816,14.8866,13.9916,13.852,13.7124
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,21.3366,23.4845,25.5867,27.0514,28.9061,30.3885,29.9469,27.1135,23.8566,20.5997,19.9491,19.2985,18.023200000000003,16.7479,16.85035,16.9528
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,12.9423,7.1707,5.2417,5.1141,5.0365,4.8967,4.5383,4.2799,3.7505,3.2211,3.2219,3.2227,3.123,3.0233,2.9376,2.8519
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,13.8761,9.6486,7.5827,6.4592,6.4978,6.8312,6.7235,6.5978,6.0372,5.4766,5.34335,5.2101,4.87675,4.5434,4.4217,4.3
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,21.1764,12.6383,6.2872,3.8646,3.3712,3.2032,2.9541,2.4747,2.1411,1.89085,1.6406,1.70475,1.7689,1.80315,1.8374,1.7447499999999998,1.6521
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,21.3609,21.6155,23.0617,25.2932,26.6062,27.1252,27.5559,26.3289,24.0526,21.86855,19.6845,19.43585,19.1872,17.9739,16.7606,16.89615,17.0317
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,22.3472,12.0224,7.189,6.3177,6.1833,5.6654,5.4529,4.864,4.37015,3.8763,3.8976,3.9189,3.7345,3.5501,3.38335,3.2166
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,20.8973,11.3153,6.1162,5.0864,4.583,4.2263,3.80695,3.3876,3.22875,3.0699,2.99445,2.919,2.8047,2.6904
REMIND-MAgPIE 1.7-3.0,CO_BAU,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,33.9053,34.2355,33.6127,33.6873,33.4464,32.8215,31.7423,29.6173,27.1218,25.17895,23.2361,23.03915,22.8422,21.1804,19.5186,19.6923,19.866
REMIND-MAgPIE 1.7-3.0,CO_Bridge,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.9662,31.8847,27.9269,17.4938,9.5443,5.9716,4.8546,4.5778,4.123,3.7514,3.3798,3.1735,2.9672,2.89145,2.8157,2.7094500000000004,2.6032
REMIND-MAgPIE 1.7-3.0,CO_CurPol,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,33.6361,33.858,33.9971,33.4733,34.2057,35.6913,34.9548,31.4739,28.014850000000003,24.5558,23.75125,22.9467,21.1778,19.4089,19.51875,19.6286
REMIND-MAgPIE 1.7-3.0,CO_GPP,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,32.9662,31.8847,27.9269,23.1076,19.2339,16.8066,14.8962,13.5672,12.3552,12.0604,11.7656,11.146999999999998,10.5284,9.69485,8.8613,8.5122,8.1631
REMIND-MAgPIE 1.7-3.0,CO_NDCplus,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,28.8744,27.0075,26.757,27.1986,26.5387,24.4785,22.4117,20.3449,19.7078,19.0707,17.73825,16.4058,16.23785,16.0699
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,20.6124,10.7987,3.8058,2.4989,2.0151,1.7597,1.56655,1.3734,1.4148999999999998,1.4564,1.48215,1.5079,1.42875,1.3496
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,22.1354,11.7231,5.2139,4.4734,3.7518,3.503,2.8295,2.59,2.28955,1.9891,2.0854,2.1817,2.1748000000000003,2.1679,2.00205,1.8362
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.4636,29.9744,26.3397,15.9244,8.162,3.8991,2.7394,2.4842,2.0726,1.86425,1.6559,1.6556,1.6553,1.66455,1.6738,1.5994,1.525
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,28.3176,23.5254,13.3894,6.496,4.2061,3.3275,2.8116,2.3072,2.0139,1.7206,1.78815,1.8557,1.82495,1.7942,1.73485,1.6755
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,22.0056,11.1339,2.8732,0.5857,0.5566,0.4096,0.3355,0.2514,0.2432,0.235,0.31045,0.3859,0.43815,0.4904,0.4740499999999999,0.4577
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,20.8973,11.3153,6.1162,5.0864,4.583,4.2263,3.80695,3.3876,3.22875,3.0699,2.99445,2.919,2.8047,2.6904
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,22.3472,12.0224,7.189,6.3177,6.1833,5.6654,5.4529,4.864,4.37015,3.8763,3.8976,3.9189,3.7345,3.5501,3.38335,3.2166
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.4636,29.9744,26.3397,16.1637,9.0674,6.1842,5.3866,5.1435,4.6399,4.218,3.7961,3.55395,3.3118,3.17735,3.0429,2.99075,2.9386
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,28.3176,23.5254,13.6555,7.8076,6.1944,5.699,5.3334,4.7428,4.30365,3.8645,3.7129,3.5613,3.4110500000000004,3.2608,3.17275,3.0847
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,20.4889,10.3636,2.9174,1.1887,0.8879,0.8818,0.8243,0.7668,0.8331500000000001,0.8995,0.9371,0.9747,0.9036,0.8325
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,22.1231,11.7003,4.8399,4.2077,3.3311,2.8832,2.468,2.5855,2.3179,2.0503,2.2466,2.4429,2.36235,2.2818,2.12455,1.9673
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.4636,29.9744,26.3397,15.8662,7.7191,3.004,1.6347,1.2678,1.2969,1.16835,1.0398,1.09915,1.1585,1.2110500000000002,1.2636,1.1954,1.1272
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,28.3176,23.5254,13.2177,6.071,2.9392,1.8833,1.5985,1.7032,1.47895,1.2547,1.334,1.4133,1.4482,1.4831,1.41825,1.3534
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,32.8662,31.1961,28.8744,27.0075,26.757,27.1986,26.5387,24.4785,22.4117,20.3449,19.7078,19.0707,17.73825,16.4058,16.23785,16.0699
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,33.2202,33.6361,33.858,33.9971,33.4733,34.2057,35.6913,34.9548,31.4739,28.014850000000003,24.5558,23.75125,22.9467,21.1778,19.4089,19.51875,19.6286
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,33.9053,34.2355,33.6127,33.6873,33.4464,32.8215,31.7423,29.6173,27.1218,25.17895,23.2361,23.03915,22.8422,21.1804,19.5186,19.6923,19.866
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,32.4636,29.9744,26.3397,24.0138,22.996,23.4098,23.6157,23.3274,23.4976,22.74695,21.9963,22.3139,22.6315,20.95555,19.2796,18.72685,18.1741
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Final Energy|Industry|Solids|Coal,EJ/yr,32.3324,28.3176,23.5254,17.5531,15.5589,14.4346,14.5134,14.7488,14.2626,13.4288,12.595,12.14595,11.6969,10.9187,10.1405,9.9443,9.7481
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,P2,Final Energy|Industry|Solids|Coal,EJ/yr,34.5087,19.8072,8.2301,7.043,5.992,5.1852,4.7012,3.5471,3.1636,2.7836,2.4036,2.5686,2.7336,2.62825,2.5229,2.3310500000000003,2.1392
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,P2,Final Energy|Industry|Solids|Coal,EJ/yr,25.9463,4.4012,4.1617,4.0933,3.7053,3.4637,3.0745,2.9236,3.0798,2.86735,2.6549,2.6564,2.6579,2.4388,2.2197,1.90305,1.5864
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,P2,Final Energy|Industry|Solids|Coal,EJ/yr,25.2145,5.5452,5.3467,5.149,4.7928,3.9458,3.0372,2.6075,2.9128,2.7094,2.506,2.73265,2.9593,2.9923,3.0253,2.7761,2.5269
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,P2,Final Energy|Industry|Solids|Coal,EJ/yr,35.2847,20.5014,7.1417,6.0327,5.3573,4.7492,4.3386,3.859,3.4506,2.87355,2.2965,2.11635,1.9362,1.71365,1.4911,1.3044,1.1177
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,P2,Final Energy|Industry|Solids|Coal,EJ/yr,34.336,19.6963,6.9085,5.7602,4.9931,3.6338,2.7688,2.5016,2.5639,2.3692,2.1745,2.32965,2.4848,2.33065,2.1765,2.08805,1.9996
REMIND-MAgPIE 1.7-3.0,SMP_2C_Def,P2,Final Energy|Industry|Solids|Coal,EJ/yr,35.6009,24.9336,16.8434,12.5784,8.9286,7.5178,6.6089,6.5346,6.0621,5.430149999999999,4.7982,4.6501,4.502,4.2639,4.0258,3.88105,3.7363
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,P2,Final Energy|Industry|Solids|Coal,EJ/yr,26.3992,8.0427,7.2417,6.6837,6.2291,5.8806,5.843,5.7939,5.8547,5.4801,5.1055,4.8422,4.5789,4.1384,3.6979,3.2553,2.8127
REMIND-MAgPIE 1.7-3.0,SMP_2C_early,P2,Final Energy|Industry|Solids|Coal,EJ/yr,25.7558,8.6223,7.7576,7.16,6.6831,6.2697,6.2417,5.5489,5.2672,4.935499999999999,4.6038,4.7618,4.9198,4.8003,4.6808,4.371549999999999,4.0623
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,P2,Final Energy|Industry|Solids|Coal,EJ/yr,35.685,20.6853,14.5068,11.1721,9.3735,7.8277,6.5852,6.0729,5.9572,5.32465,4.6921,4.02505,3.358,2.9218,2.4856,2.1876,1.8896
REMIND-MAgPIE 1.7-3.0,SMP_2C_regul,P2,Final Energy|Industry|Solids|Coal,EJ/yr,34.7613,22.2597,14.2471,8.1867,7.1379,5.9632,5.1156,4.8744,5.05,4.7319,4.4138,4.43465,4.4555,4.15925,3.863,3.7605,3.658
REMIND-MAgPIE 1.7-3.0,SMP_REF_Def,P1,Final Energy|Industry|Solids|Coal,EJ/yr,48.3775,48.4353,47.1674,44.7442,40.9924,37.0151,33.6183,31.8025,28.7193,26.44885,24.1784,23.9595,23.7406,21.90915,20.0777,20.303800000000003,20.5299
REMIND-MAgPIE 1.7-3.0,SMP_REF_Sust,P1,Final Energy|Industry|Solids|Coal,EJ/yr,33.4703,32.9673,32.1299,30.5006,28.4237,26.6626,25.1813,23.3675,20.9722,19.14465,17.3171,16.2554,15.1937,13.1478,11.1019,9.8537,8.6055
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_hybrid_def,P2b,Final Energy|Industry|Solids|Coal,EJ/yr,34.4883,32.7813,30.4888,24.4827,13.2933,5.6533,2.1296,1.5961,1.2773,1.1279,0.9785,1.0718,1.1651,1.1499,1.1347,1.0047,0.8747
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,34.4883,33.2874,31.8289,27.2604,18.1153,10.6224,6.16,4.4045,3.8084,3.3208,2.8332,2.5927,2.3522,2.05655,1.7609,1.4777,1.1945
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_uniform-pricing_def,P2b,Final Energy|Industry|Solids|Coal,EJ/yr,34.4883,32.1924,29.342,21.1705,9.8136,2.9259,1.8623,1.4022,1.2099,1.05265,0.8954,1.0243,1.1532,1.1671,1.181,1.0994000000000002,1.0178
REMIND-MAgPIE 2.0-4.1,Diff_No-policy_baseline,P1a,Final Energy|Industry|Solids|Coal,EJ/yr,36.6655,39.5004,43.4035,45.8804,47.3927,49.6869,51.9994,53.0692,52.617,51.3903,50.1636,49.38615,48.6087,47.13345,45.6582,45.14225,44.6263
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,33.4326,24.3835,16.5456,5.5553,2.2956,1.6648,1.2629,0.9177,0.5321,0.4713,0.4105,0.4055499999999999,0.4006,0.357,0.3134,0.2658,0.2182
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,33.4326,22.1816,13.1642,3.5462,1.4917,0.8813,0.473,0.4433,0.4675,0.46705,0.4666,0.3992,0.3318,0.3286,0.3254,0.27175,0.2181
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,33.4326,31.8475,33.0414,33.6616,32.96,32.3248,32.9214,33.1584,32.8405,30.593,28.3455,25.21795,22.0904,18.87825,15.6661,13.0344,10.4027
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0459,27.798,19.3689,7.2989,2.5484,2.1585,1.8525,1.4698,0.9529,0.7431,0.5333,0.5966,0.6599,0.6977500000000001,0.7356,0.68005,0.6245
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0459,22.1708,10.9154,3.0581,1.0185,0.4105,0.2232,0.1997,0.1415,0.3075,0.4735,0.3696,0.2657,0.27275,0.2798,0.1935,0.1072
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-fullCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0459,32.8435,30.7575,24.3425,10.1105,2.6385,1.322,1.1572,1.0059,1.10475,1.2036,1.3789,1.5542,1.51375,1.4733,1.3001,1.1269
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-minCDR,P2a,Final Energy|Industry|Solids|Coal,EJ/yr,35.0459,29.944,24.5795,15.0548,3.731,1.2132,0.6392,0.4531,0.3706,0.48775,0.6049,0.53885,0.4728,0.47975,0.4867,0.412,0.3373
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,P1b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0459,37.0565,40.5037,42.816,44.6308,48.3058,52.3728,54.4679,55.6131,54.22855,52.844,51.17155,49.4991,46.90925,44.3194,43.0974,41.8754
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0742,35.5313,35.2434,20.1786,4.2325,1.4761,0.9247,0.8542,0.6925,0.5990500000000001,0.5056,0.5086,0.5116,0.47115,0.4307,0.3736,0.3165
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.1871,33.3089,33.0733,20.966,6.3979,1.6557,1.0131,0.791,0.747,0.65225,0.5575,0.5984,0.6393,0.6826,0.7259,0.66195,0.598
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.1871,32.9504,32.7017,20.8877,6.4467,1.6218,0.9834,0.7659,0.7124,0.62555,0.5387,0.5907,0.6427,0.70225,0.7618,0.6953,0.6288
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0742,35.3036,35.007,20.1638,4.1646,1.489,0.8946,0.8446,0.6768,0.58945,0.5021,0.5065,0.5109,0.47145,0.432,0.3701,0.3082
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0742,35.5313,35.2434,20.3307,4.3533,1.5022,0.9384,0.8619,0.7178,0.6293,0.5408,0.5327999999999999,0.5248,0.44775,0.3707,0.3027499999999999,0.2348
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.1871,33.3089,33.0733,20.9723,6.3872,1.6413,1.0039,0.7944,0.7446,0.65615,0.5677,0.5972,0.6267,0.6418,0.6569,0.56635,0.4758
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,33.1871,32.9504,32.7017,21.1284,6.7341,1.6656,1.003,0.7801,0.7219,0.63315,0.5444,0.58005,0.6157,0.6436,0.6715,0.58985,0.5082
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_NDCp,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0742,35.3036,35.007,20.462,4.3912,1.5197,0.9151,0.8464,0.7089,0.6175999999999999,0.5263,0.52245,0.5186,0.44125,0.3639,0.2975,0.2311
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200,P3b,Final Energy|Industry|Solids|Coal,EJ/yr,35.0742,35.5313,35.2434,23.1117,7.54,1.9964,1.1981,0.9288,0.8309,0.7444,0.6579,0.70545,0.753,0.7515499999999999,0.7501,0.64935,0.5486
