Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 2.1,R2p1_SSP1-PkBudg1300,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,32501.47,30549.91,26567.41,20207.42,15366.24,11991.11,9678.765,7462.823,5571.924,3681.025,2308.4359,935.8468,95.64744999999994,-744.5519,-1339.85945,-1935.167
REMIND 2.1,R2p1_SSP1-PkBudg900,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,28225.76,22478.95,16209.97,10550.94,5984.552,1938.603,-547.3984,-2262.516,-3163.7745,-4065.033,-4349.099,-4633.165,-4856.916,-5080.667,-5371.29,-5661.913
REMIND 2.1,R2p1_SSP2-Base,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36304.72,39056.93,42763.97,45432.98,46785.4,48447.67,50243.18,51809.59,52921.71,53278.425,53635.14,53350.115,53065.09,51891.825,50718.56,49390.785,48063.01
REMIND 2.1,R2p1_SSP2-NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,35124.92,35015.14,32823.11,28991.99,26332.03,23927.15,21810.88,20359.77,18940.56,17521.35,16644.665,15767.98,14892.625,14017.27,13254.38,12491.49
REMIND 2.1,R2p1_SSP2-NPi,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,36606.54,38987.26,40570.0,41073.49,41737.91,42458.82,43190.64,43980.0,45021.09,46062.18,47052.71,48043.24,47734.645,47426.05,46263.77,45101.49
REMIND 2.1,R2p1_SSP2-PkBudg1100,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,32391.64,29018.78,22961.49,16450.55,11728.78,7398.129,4426.35,2279.957,889.2174,-501.5222,-962.6911,-1423.86,-1629.6345,-1835.409,-2366.543,-2897.677
REMIND 2.1,R2p1_SSP2-PkBudg1300,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,33730.5,31592.7,26467.73,20394.5,15465.0,11616.61,8599.5,6192.41,4685.987999999999,3179.566,2484.8015,1790.037,1382.58695,975.1369,493.0694,11.0019
REMIND 2.1,R2p1_SSP2-PkBudg900,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,29880.52,23833.6,16738.57,10162.29,5286.476,1153.372,-980.6386,-2074.238,-2629.895,-3185.552,-3380.9925000000003,-3576.433,-3872.405,-4168.377,-4697.5915,-5226.806
REMIND 2.1,R2p1_SSP5-Base,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37143.58,42418.63,51399.19,60479.06,67390.76,74539.3,82624.69,90878.83,98281.02,103703.96,109126.9,110303.2,111479.5,107825.25,104171.0,99262.06,94353.12
REMIND 2.1,R2p1_SSP5-NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,36216.91,41150.1,45421.3,46523.92,47271.91,48079.0,48678.64,48409.61,46581.625,44753.64,42005.81,39257.98,36396.81,33535.64,31247.805,28959.97
REMIND 2.1,R2p1_SSP5-NPi,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,38239.94,45533.58,53654.45,60306.17,67304.94,74213.58,80193.62,85916.71,90839.065,95761.42,97972.21,100183.0,98355.66,96528.32,92639.39,88750.46
REMIND 2.1,R2p1_SSP5-PkBudg1100,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,31888.35,29969.54,24968.57,17531.08,11060.93,5054.186,2151.352,574.6559,370.84795,167.04,221.54275,276.0455,92.76265,-90.5202,-626.1566,-1161.793
REMIND 2.1,R2p1_SSP5-PkBudg1300,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,33416.27,33568.79,29484.68,22655.4,16192.07,10326.42,6611.139,4238.358,3133.2715,2028.185,1673.774,1319.363,1023.63055,727.8981,142.41359999999997,-443.0709
REMIND 2.1,R2p1_SSP5-PkBudg900,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,34924.65,29478.57,24990.76,18471.34,10254.31,4143.685,-445.1027,-2068.951,-2453.605,-2601.558,-2749.511,-2702.6620000000003,-2655.813,-2822.78,-2989.747,-3579.6245,-4169.502
REMIND 2.1,TechCost-SSP2-B1100-bioH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35035.49,32611.27,29207.88,23347.88,16799.6,11793.64,7112.496,3977.266,1732.249,487.55305,-757.1429,-1069.69645,-1382.25,-1564.163,-1746.076,-2382.7805,-3019.485
REMIND 2.1,TechCost-SSP2-B1100-ccsH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35251.02,32928.61,29794.38,23664.55,16827.61,11494.18,6628.081,3452.766,1366.862,279.09214999999995,-808.6777,-1041.17335,-1273.669,-1335.936,-1398.203,-1983.0185,-2567.834
REMIND 2.1,TechCost-SSP2-B1100-coalH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35607.18,32992.24,29567.66,23348.2,16526.73,11387.65,6676.083,3675.009,1578.021,423.1069,-731.8072,-1020.4421,-1309.077,-1556.001,-1802.925,-2515.425,-3227.925
REMIND 2.1,TechCost-SSP2-B1100-elh2H,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35323.96,32739.54,28953.25,22384.66,15659.51,11117.8,7097.213,4336.367,2386.487,1286.069,185.651,-148.16075,-481.9725,-687.0417,-892.1109,-1602.89545,-2313.68
REMIND 2.1,TechCost-SSP2-B1100-gasH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35210.62,32650.42,29398.92,23282.88,16705.39,11618.37,6870.338,3818.308,1710.659,561.1768000000002,-588.3054,-876.9542,-1165.603,-1404.6155,-1643.628,-2358.701,-3073.774
REMIND 2.1,TechCost-SSP2-B1100-nucH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35257.91,32661.15,29200.13,23191.42,16581.07,11614.39,6965.758,3967.991,1855.898,645.3494499999999,-565.1991,-894.45255,-1223.706,-1409.621,-1595.536,-2222.4525000000003,-2849.369
REMIND 2.1,TechCost-SSP2-B1100-oilH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35620.52,32660.22,28913.43,22967.53,16608.31,11518.08,6819.006,3807.28,1768.129,642.4803999999999,-483.1682,-824.0210999999999,-1164.874,-1457.5635,-1750.253,-2468.5875,-3186.922
REMIND 2.1,TechCost-SSP2-B1100-spvH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35200.89,32456.79,28998.49,23069.32,16621.25,11750.89,7107.743,4047.527,1882.675,650.7126499999999,-581.2497,-897.96985,-1214.69,-1451.4705,-1688.251,-2363.127,-3038.003
REMIND 2.1,TechCost-SSP2-B1100-windH,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,35191.22,32529.28,28783.57,22735.36,16384.42,11783.06,7226.087,4188.832,2061.737,858.5594000000001,-344.6182,-667.84785,-991.0775,-1233.49975,-1475.922,-2111.1205,-2746.319
REMIND-Buildings 2.0,BEG-Base,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37226.94,40358.31,44780.47,48445.19,50401.8,52560.79,55146.97,57993.47,60422.31,61679.985,62937.66,62647.855,62358.05,60247.565,58137.08,55665.885,53194.69
REMIND-Buildings 2.0,BEG-Budg600,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37226.94,33276.21,27195.18,19549.84,13855.79,9826.325,6073.352,3432.683,1334.296,-388.4844999999998,-2111.265,-3245.6040000000003,-4379.943,-5025.272,-5670.601,-6322.220499999999,-6973.84
REMIND-Buildings 2.0,BEG-Budg600-EG,P2c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37226.94,32234.71,26244.11,19049.24,13684.4,9787.163,6086.062,3479.381,1426.221,-271.37750000000005,-1968.976,-3092.6675000000005,-4216.359,-4880.658,-5544.957,-6247.6435,-6950.33
REMIND-Buildings 2.0,BEG-EG,P1d,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37226.94,39721.32,43091.2,46318.26,48046.76,50011.01,52548.27,55268.94,57833.59,59539.41499999999,61245.24,61784.145,62323.05,60709.45,59095.85,56667.380000000005,54238.91
REMIND-H13 2.1,START_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37134.11,39961.11,43955.68,47007.9,48875.18,51287.64,53873.51,56365.74,58417.21,59281.725,60146.24,59788.745,59431.25,57216.165,55001.08,52501.285,50001.49
REMIND-H13 2.1,START_Current_Policies,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36020.63,37897.26,40564.74,42496.18,43404.4,44810.26,46399.71,48132.55,49947.18,51426.895,52906.61,53656.23,54405.85,53171.34,51936.83,49630.5,47324.17
REMIND-H13 2.1,START_Net-zero,P2c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36020.63,35327.21,33813.51,30001.21,24348.68,19193.29,15260.16,12218.05,10009.37,8278.837,6548.304,5439.6305,4330.957,3565.3855000000003,2799.814,1941.3365,1082.859
REMIND-H13 2.1,START_Net-zero_noLandUse_CDRlim,P2c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36020.63,34449.73,32308.12,27773.25,21591.38,16910.08,13561.92,11012.56,8996.53,7325.279,5654.028,4573.7335,3493.439,2740.949,1988.459,1273.54725,558.6355
REMIND-H13 2.1,START_Net-zero_noNuc_lowVRE,P2c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36020.63,35220.41,33634.21,29942.36,23995.75,18943.96,14982.77,12183.42,10025.75,8289.5115,6553.273,5450.044,4346.815,3670.0185,2993.222,2391.0385,1788.855
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,36958.64,38495.47,33418.64,25600.0,17942.39,11982.45,7488.914,3447.273,650.2965000000004,-2146.68,-3827.3765,-5508.073,-6352.086,-7196.099,-7431.7585,-7667.418
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1600,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,36958.64,38495.47,35210.4,29857.87,23990.59,19730.06,16389.25,13190.99,10687.927,8184.864,6683.598,5182.332,4143.3925,3104.453,1965.6016,826.7502
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,36958.64,38495.47,30456.46,19741.95,8958.347,1464.388,-3068.375,-6476.543,-8624.1965,-10771.85,-11655.745,-12539.64,-12690.955,-12842.27,-12972.01,-13101.75
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,36958.64,38495.47,40509.05,42349.12,43891.61,44984.65,45794.53,46072.58,46139.175,46205.77,46588.685,46971.6,45933.755000000005,44895.91,43827.87,42759.83
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NDC2030i_1000,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,36958.64,38495.47,33418.64,25600.0,17942.39,11982.45,7488.914,3447.273,650.2965000000004,-2146.68,-3827.3765,-5508.073,-6352.086,-7196.099,-7431.7585,-7667.418
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,38536.63,41759.88,45353.4,48796.5,51778.02,54718.25,57696.83,59616.22,60686.29,61756.36,63169.575,64582.79,64046.435,63510.08,62989.335,62468.59
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,32532.74,28724.11,23914.77,19759.1,16205.75,12712.12,9258.492,5949.282,3596.2195,1243.157,-124.86899999999991,-1492.895,-2516.885,-3540.875,-4153.167,-4765.459
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,34712.68,32672.3,29671.84,26635.2,23005.87,19692.09,16838.47,14250.0,12133.99,10017.98,8604.3725,7190.765,6204.883,5219.001,4135.239,3051.477
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36295.09,31043.09,24718.57,18224.44,12975.06,8207.569,4017.081,248.7958,-2751.458,-4677.536,-6603.614,-7364.093999999999,-8124.574,-8565.749,-9006.924,-9643.507,-10280.09
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38252.16,41785.11,45912.22,50723.64,55383.28,59485.94,63203.01,66377.96,67643.07,67815.38500000001,67987.7,68415.66500000001,68843.63,67575.095,66306.56,65954.14499999999,65601.73
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,33375.81,28820.59,24111.41,19832.34,16230.79,12566.42,9486.746,6295.435,3774.373,1253.311,-146.57100000000014,-1546.453,-2513.9565,-3481.46,-4133.8975,-4786.335
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,34243.22,26515.73,18127.84,11947.66,7241.364,3134.852,202.70899999999983,-2729.434,-4333.2675,-5937.101,-6793.3125,-7649.524,-7938.782499999999,-8228.041
REMIND-MAgPIE 1.7-3.0,CO_BAU,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39825.67,43121.46,46835.98,51178.25,55277.04,58725.69,61799.39,64465.79,65286.02,65287.925,65289.83,65648.375,66006.92,64736.79,63466.66,63259.46000000001,63052.26
REMIND-MAgPIE 1.7-3.0,CO_Bridge,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37293.34,35911.42,33825.01,29048.26,22943.21,16442.29,11855.58,8566.017,5394.514,3129.85625,865.1985,-133.60225000000003,-1132.403,-1712.491,-2292.579,-3166.0640000000003,-4039.549
REMIND-MAgPIE 1.7-3.0,CO_CurPol,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,39980.59,42708.69,45684.0,48339.87,50351.46,52364.46,54614.23,56157.72,57170.41,58183.1,59865.065,61547.03,61322.075,61097.12,60865.22,60633.32
REMIND-MAgPIE 1.7-3.0,CO_GPP,P1d,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37293.34,35911.42,33825.01,31816.61,29566.88,26252.38,23580.49,20937.41,18554.11,17759.775,16965.44,16618.43,16271.42,15573.635,14875.85,14611.53,14347.21
REMIND-MAgPIE 1.7-3.0,CO_NDCplus,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,40471.8,41543.01,42118.57,42456.35,42871.63,42923.33,43057.405,43191.48,43595.205,43998.93,42503.555,41008.18,39674.33,38340.48
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,32207.03,25227.0,18252.18,12903.39,7329.123,1026.108,-4717.467,-8626.89,-10631.815,-12636.74,-13692.775,-14748.81,-15033.105,-15317.4,-15368.52,-15419.64
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,32657.88,25885.81,18382.22,11811.4,5431.478,-78.8915,-4598.069,-7972.311,-9967.2005,-11962.09,-13145.405,-14328.72,-14800.75,-15272.78,-15342.615000000002,-15412.45
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,31904.1,24169.63,15209.27,7071.046,930.3908,-3390.653,-6513.792,-8750.229,-9820.8445,-10891.46,-11593.645,-12295.83,-12783.165,-13270.5,-13492.99,-13715.48
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,40186.86,44441.71,48842.74,53237.96,57340.9,60551.37,62827.06,64787.38,65646.8,66261.56,66876.32,67021.05,67165.78,65105.32,63044.86,60595.15,58145.44
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,37527.86,35172.43,31720.6,28597.01,25240.32,22684.84,19336.76,15362.36,11593.4265,7824.493,3418.6542,-987.1846,-4560.7808,-8134.377,-10140.7785,-12147.18
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,38228.36,36742.49,34330.64,30813.69,26547.28,22296.54,17579.12,12662.12,9304.782,5947.444,2718.6473,-510.1494,-3795.3857,-7080.622,-9039.816,-10999.01
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,35976.45,31193.25,26487.64,22498.98,19415.39,15898.54,12614.97,9985.397,8425.3295,6865.262,5657.772999999999,4450.284,3332.897,2215.51,1281.6535,347.797
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,35067.94,29844.67,25130.51,21728.29,19764.0,17337.0,14642.14,11914.19,9909.5885,7904.987,6416.071,4927.155,3537.865,2148.575,1689.2424999999998,1229.91
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,37657.5,35464.29,31954.87,28252.71,24113.66,20396.84,16039.43,11227.09,7963.8375,4700.585,2129.81475,-440.9555,-2888.31375,-5335.672,-6894.6630000000005,-8453.654
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,33754.5,28069.19,22478.82,19384.57,17290.41,15083.28,12587.83,10269.46,9069.7175,7869.975,6987.156000000001,6104.337,5393.696,4683.055,4291.4785,3899.902
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,35150.57,29638.39,24498.39,20833.82,18581.2,15176.06,10492.73,5091.811,608.1984999999995,-3875.414,-6763.993,-9652.572,-11485.951,-13319.33,-14066.74,-14814.15
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,35863.66,31030.15,26275.14,21762.35,17873.32,12939.2,7582.006,3118.706,-108.08550000000014,-3334.877,-5990.088,-8645.299,-10611.2995,-12577.3,-13553.55,-14529.8
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,32220.02,24896.0,17254.31,11624.57,8131.096,5707.104,3507.826,1505.606,660.92405,-183.7579,-847.20045,-1510.643,-2013.04,-2515.437,-2939.209,-3362.981
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,30432.51,21685.46,14028.7,9999.417,7426.144,5253.177,3323.466,2166.965,1733.138,1299.311,1221.3305,1143.35,1034.1333,924.9166,884.71095,844.5053
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,35100.47,29648.92,23916.37,18960.9,14871.65,9952.739,5013.233,945.6428,-1497.7050999999997,-3941.053,-5800.8245,-7660.596,-9007.733,-10354.87,-10995.73,-11636.59
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,P2b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38502.41,28638.99,18984.18,10941.95,6993.257,5315.628,4206.216,3516.637,2931.012,2692.388,2453.764,2257.6205,2061.477,1890.205,1718.933,1650.5995,1582.266
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,40186.86,38318.15,33633.4,28120.32,22901.6,18511.09,13660.6,8498.774,4001.672,226.4445000000001,-3548.783,-6324.6455000000005,-9100.508,-11031.939,-12963.37,-13864.490000000002,-14765.61
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,40186.86,38355.59,33547.69,28206.66,23734.05,21103.91,18773.53,16683.74,14424.73,12501.69,10578.65,9322.7445,8066.839,7002.474,5938.109,5363.6655,4789.222
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,40186.86,40769.65,39948.38,38770.29,37264.83,34024.5,30012.27,26503.79,22663.84,20169.82,17675.8,15952.54,14229.28,12356.185,10483.09,9369.279,8255.468
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,P2a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,40186.86,40700.31,39859.67,38785.95,37443.49,34290.44,31071.17,28422.62,25974.56,24764.405,23554.25,22880.38,22206.51,21287.89,20369.27,19922.775,19476.28
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,31860.12,20760.86,9279.836,1584.923,-2971.308,-6406.313,-8592.4115,-10778.51,-11695.7,-12612.89,-12808.07,-13003.25,-13150.48,-13297.71
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,31673.15,25431.32,18409.17,12995.03,8143.743,4224.376,670.7266,-2305.183,-4387.1165,-6469.05,-7355.2345,-8241.419,-8691.3085,-9141.198,-9801.664,-10462.13
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37373.61,36045.14,34334.01,27747.34,18843.78,9296.898,2329.453,-2185.17,-5616.576,-7827.198,-10037.82,-10913.51,-11789.2,-12074.740000000002,-12360.28,-12469.645,-12579.01
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,34058.71,30681.29,24484.48,17259.22,9717.19,3246.416,-1148.8,-4575.922,-6840.055,-9104.188,-10031.114,-10958.04,-11282.41,-11606.78,-11748.755,-11890.73
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,27809.0,16967.94,7570.77,2816.144,754.516,-967.7467,-2393.053,-3500.592,-4024.216500000001,-4547.841,-4668.658,-4789.475,-4992.072,-5194.669,-4999.371499999999,-4804.074
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,34243.22,26515.73,18127.84,11947.66,7241.364,3134.852,202.70899999999983,-2729.434,-4333.2675,-5937.101,-6793.3125,-7649.524,-7938.782499999999,-8228.041
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,33375.81,28820.59,24111.41,19832.34,16230.79,12566.42,9486.746,6295.435,3774.373,1253.311,-146.57100000000014,-1546.453,-2513.9565,-3481.46,-4133.8975,-4786.335
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37373.61,36045.14,34334.01,29912.13,23849.85,17285.75,12163.65,8124.482,4411.056,1647.8055,-1115.445,-2684.7125,-4253.98,-5291.0665,-6328.153,-6760.779500000001,-7193.406
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,34058.71,30681.29,26244.77,21408.47,16501.76,12088.26,8661.336,5351.634,2840.94075,330.2475,-1048.86825,-2427.984,-3444.8935,-4461.803,-4970.494000000001,-5479.185
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,30744.77,19370.76,9032.185,3892.704,1573.317,-400.869,-1452.5,-2504.131,-2909.673,-3315.215,-3197.454,-3079.693,-3325.3055000000004,-3570.918
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,31697.49,25688.21,19041.05,14388.98,10862.29,8375.196,6291.602,4457.546,3180.8525,1904.159,1497.919,1091.679,1010.7883,929.8976,715.3012,500.7048
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37373.61,36045.14,34334.01,27131.68,17928.89,9327.28,4659.43,2383.65,528.3025,-438.20725,-1404.717,-1786.7565,-2168.796,-2146.5045,-2124.213,-2342.284,-2560.355
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,34058.71,30681.29,24050.92,16669.28,9962.43,5556.658,3268.577,1474.941,465.3036,-544.3338,-907.6519,-1270.97,-1312.616,-1354.262,-1559.7145,-1765.167
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,38511.94,39235.1,40471.8,41543.01,42118.57,42456.35,42871.63,42923.33,43057.405,43191.48,43595.205,43998.93,42503.555,41008.18,39674.33,38340.48
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37929.58,39980.59,42708.69,45684.0,48339.87,50351.46,52364.46,54614.23,56157.72,57170.41,58183.1,59865.065,61547.03,61322.075,61097.12,60865.22,60633.32
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,39825.67,43121.46,46835.98,51178.25,55277.04,58725.69,61799.39,64465.79,65286.02,65287.925,65289.83,65648.375,66006.92,64736.79,63466.66,63259.46000000001,63052.26
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37373.61,36045.14,34334.01,33258.73,32249.5,30884.14,29654.16,28175.96,26455.66,24855.97,23256.28,22988.165,22720.05,21821.77,20923.49,20524.68,20125.87
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,37024.22,34058.71,30681.29,28369.89,26588.89,24381.77,22113.48,19973.7,18144.1,17349.309999999998,16554.52,16435.81,16317.1,15625.785,14934.47,14634.259999999998,14334.05
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,P2,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,33706.87,27834.38,22664.06,18075.7,13288.91,8475.147,4737.171,1279.867,-1750.909,-3911.475,-6072.041,-7033.2035,-7994.366,-8332.083999999999,-8669.802,-8974.91,-9280.018
