Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,8803.297,8562.879,7619.606,6079.355,5341.496,4251.783,3881.8465,3511.91,3450.8365,3389.763,3432.7575,3475.752,3457.257,3438.762
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,8803.297,8562.879,7619.606,6079.355,5341.496,4251.783,3881.8465,3511.91,3450.8365,3389.763,3432.7575,3475.752,3457.257,3438.762
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9094.714,9105.111,8674.665,8035.2,7124.214,5622.493,5078.1975,4533.902,4479.727,4425.552,4406.013999999999,4386.476,4359.3155,4332.155
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9094.714,9105.111,8674.665,8035.2,7124.214,5622.493,5078.1975,4533.902,4479.727,4425.552,4406.013999999999,4386.476,4359.3155,4332.155
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9325.696,9589.917,9367.599,9002.422,8720.45,8062.63,7431.949,6801.268,6404.414000000001,6007.56,5663.845,5320.13,4944.3240000000005,4568.518
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9291.072,9514.34,9245.447,8840.916,8507.961,7735.334,7061.7995,6388.265,6073.4795,5758.694,5450.290000000001,5141.886,5037.248,4932.61
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9483.709,10033.72,10095.97,10018.09,10007.14,9843.98,9434.7695,9025.559,8476.434,7927.309,7702.7425,7478.176,7076.119000000001,6674.062
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9483.664,10033.58,10095.75,10017.85,10006.86,9843.814,9434.5545,9025.295,8475.282500000001,7925.27,7701.4455,7477.621,7071.552,6665.483
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9615.691,10474.12,10951.8,11272.54,11539.21,11532.97,11200.66,10868.35,10735.445,10602.54,10396.135,10189.73,10015.6635,9841.597
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,9615.075,10471.39,10944.54,11261.32,11527.06,11521.14,11190.235,10859.33,10723.36,10587.39,10382.505,10177.62,9998.2215,9818.823
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6300.012,3818.852,2659.463,1691.661,1538.648,1405.31,1331.5975,1257.885,1232.053,1206.221,1155.1755,1104.13,1008.7962,913.4624
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6384.287,3938.117,2814.236,1822.889,1636.864,1462.633,1403.6405,1344.648,1338.0055,1331.363,1296.688,1262.013,1166.65,1071.287
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6467.309,4054.265,2967.371,1963.621,1718.99,1519.994,1465.539,1411.084,1426.9735,1442.863,1427.0425,1411.222,1310.8865,1210.551
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7834.586,8173.496,4085.326,1321.853,1117.521,1027.869,1310.212,1419.113,1422.975,1426.837,1537.258,1647.679,1709.7240000000002,1771.769,1838.072,1904.375
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7793.994,8042.674,4057.816,1383.494,1163.118,1027.063,1307.487,1418.385,1423.201,1428.017,1516.4635,1604.91,1680.0875,1755.265,1814.463,1873.661
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6563.758,4194.92,3138.842,2129.022,1802.937,1535.602,1500.0015,1464.401,1526.6735,1588.946,1605.397,1621.848,1524.3294999999998,1426.811
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7834.586,8173.496,6309.232,4087.519,3118.204,2106.39,1688.088,1345.59,1188.7025,1031.815,1040.2655,1048.716,1042.1435,1035.571,1015.33755,995.1041
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7793.994,8042.674,6187.152,3995.971,3091.55,2105.912,1704.862,1353.714,1197.6045,1041.495,1053.2285,1064.962,1052.4555,1039.949,1022.7675,1005.586
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8326.11,8538.659,6485.934,4116.093,3118.177,2095.751,1783.471,1492.897,1465.033,1437.169,1499.4895,1561.81,1587.249,1612.688,1530.3515000000002,1448.015
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,4951.132,2183.45,1541.951,1407.295,1646.248,1738.544,1829.442,1920.34,2082.4495,2244.559,2270.351,2296.143,2326.4265,2356.71
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6664.57,4328.278,3312.022,2282.806,1927.4,1592.148,1494.39,1396.632,1475.6825,1554.733,1582.952,1611.171,1588.562,1565.953
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,5943.981,3298.452,2170.71,1348.784,1390.997,1592.215,1736.577,1880.939,2005.0715,2129.204,2183.8765000000003,2238.549,2308.774,2378.999
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6748.078,4465.272,3482.747,2475.527,2096.621,1721.083,1596.3455,1471.608,1535.4705,1599.333,1653.1555,1706.978,1694.205,1681.432
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6679.428,4322.641,3285.916,2205.705,1745.82,1443.434,1473.955,1504.476,1659.7665000000002,1815.057,1881.3235,1947.59,2014.4695,2081.349
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900f,P3b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,6888.17,4636.953,3673.396,2681.482,2278.427,1890.348,1706.1915,1522.035,1574.6660000000002,1627.297,1716.4555,1805.614,1799.127,1792.64
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8359.294,8654.895,8498.126,8026.262,7574.659,7151.342,6968.93,6724.098,6273.741,5823.384,5730.088,5636.792,5452.2755,5267.759,5175.2965,5082.834
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7834.586,8173.496,8009.263,7646.246,7269.771,6879.871,6587.232,6293.715,5804.646500000001,5315.578,5142.4445,4969.311,4672.232,4375.153,4234.173000000001,4093.193
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7793.994,8042.674,7871.567,7561.506,7230.828,6846.819,6568.789,6316.626,5853.9255,5391.225,5162.343500000001,4933.462,4657.1855,4380.909,4258.189,4135.469
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8326.11,8538.659,8366.903,7952.294,7574.55,7186.176,7062.431,6796.467,6295.7485,5795.03,5673.6165,5552.203,5402.337,5252.471,5176.9505,5101.43
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7896.637,7769.878,6307.946,4563.148,3749.031,3289.574,2858.705,2481.89,2249.623,2017.356,1990.639,1963.922,1968.008,1972.094,1976.0315,1979.969
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7434.942,7424.821,6572.054,4805.24,3986.416,3388.762,3036.557,2621.027,2360.0025,2098.978,2021.7455,1944.513,1893.7295,1842.946,1811.5115,1780.077
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7883.792,7738.155,6216.484,4504.84,3629.87,3227.541,2783.666,2442.681,2233.88,2025.079,2001.2735,1977.468,1974.4855,1971.503,1946.2095,1920.916
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7438.413,7352.256,6302.081,4797.815,3946.874,3393.674,3004.649,2594.408,2345.369,2096.33,2010.6845,1925.039,1892.45,1859.861,1762.611,1665.361
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8097.205,8109.225,7278.102,5639.808,4356.408,3825.627,3445.261,3061.144,2795.49,2529.836,2502.635,2475.434,2470.3680000000004,2465.302,2402.5405,2339.779
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8077.416,8299.098,7447.807,5554.953,4320.53,3747.049,3374.566,2986.771,2727.4080000000004,2468.045,2443.3050000000003,2418.565,2420.273,2421.981,2388.5655,2355.15
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8259.792,8658.338,8523.399,7478.582,5935.197,4640.5,4086.409,3573.436,3285.6385,2997.841,2986.6075,2975.374,2995.6755,3015.977,2980.1175,2944.258
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1400f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8259.792,8658.338,8523.399,7478.582,5935.197,4640.5,4086.409,3573.436,3285.6385,2997.841,2986.6075,2975.374,2995.6755,3015.977,2980.1175,2944.258
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8395.038,8990.397,9022.805,8636.036,7450.578,6129.992,5329.817,4279.194,3970.9065,3662.619,3645.751,3628.883,3640.9665,3653.05,3634.5395,3616.029
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1600f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8395.038,8990.397,9022.805,8636.036,7450.578,6129.992,5329.817,4279.194,3970.9065,3662.619,3645.751,3628.883,3640.9665,3653.05,3634.5395,3616.029
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8459.005,9174.296,9382.289,9200.985,8704.755,8021.385,7423.314,6429.939,5772.092000000001,5114.245,4881.487999999999,4648.731,4596.683,4544.635,4286.6165,4028.598
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1800f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8453.337,9157.39,9339.153,9130.21,8600.632,7900.482,7289.952,6090.757,5391.193499999999,4691.63,4596.435,4501.24,4466.4485,4431.657,4396.285,4360.913
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8493.863,9282.126,9621.011,9554.721,9240.629,8786.034,8467.731,7835.511,7287.0355,6738.56,6385.4905,6032.421,5673.9615,5315.502,4919.607,4523.712
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8489.581,9269.163,9588.091,9495.502,9157.122,8664.359,8286.838,7555.878,6967.3665,6378.855,6082.1345,5785.414,5452.371499999999,5119.329,5005.601,4891.873
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,6968.008,5615.719,3809.671,2868.411,2263.415,1502.386,1279.05,1166.898,1202.657,1238.416,1253.897,1269.378,1269.7289999999998,1270.08,1169.9995,1069.919
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8534.679,9389.599,9845.027,9987.512,9883.912,9698.121,9626.152,9491.605,9157.918,8824.231,8308.0895,7791.948,7471.816000000001,7151.684,6821.652,6491.62
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_2500f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8534.709,9389.551,9844.972,9987.409,9883.658,9697.329,9625.682,9491.058,9157.248,8823.438,8306.7545,7790.071,7470.3795,7150.688,6822.72,6494.752
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8573.984,9471.695,10036.81,10391.33,10575.5,10700.43,10890.48,10878.61,10662.58,10446.55,10378.925,10311.3,10093.0415,9874.783,9680.8035,9486.824
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_3000f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8574.065,9471.653,10036.26,10390.31,10573.0,10696.3,10885.19,10873.98,10658.11,10442.24,10374.05,10305.86,10087.9525,9870.045,9676.92,9483.795
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7048.41,5750.565,3956.581,2991.981,2403.366,1643.666,1379.608,1209.393,1250.6660000000002,1291.939,1311.8235,1331.708,1368.837,1405.966,1321.0425,1236.119
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,6104.027,3499.872,2670.437,1335.467,1255.901,1256.62,1547.886,1493.937,1601.2855,1708.634,1756.681,1804.728,1914.9195,2025.111,2087.8725,2150.634
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7153.932,6098.733,4142.355,3176.852,2577.783,1824.331,1520.008,1303.94,1314.2035,1324.467,1376.5500000000002,1428.633,1467.8625000000002,1507.092,1439.6445,1372.197
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,6485.159,4647.091,3132.591,1985.594,1406.38,1044.634,1223.655,1403.698,1513.1535,1622.609,1693.847,1765.085,1872.795,1980.505,2042.359,2104.213
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7243.016,6068.602,4300.814,3306.389,2724.579,1971.017,1648.307,1402.681,1379.5185,1356.356,1420.591,1484.826,1529.9175,1575.009,1526.592,1478.175
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,6913.853,5515.953,3706.699,2755.27,2118.197,1354.584,1193.045,1181.096,1364.8155000000002,1548.535,1625.4,1702.265,1823.823,1945.381,2004.682,2063.983
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,6631.51,5385.715,3705.12,2817.822,2290.833,1589.792,1274.034,1140.101,1332.029,1523.957,1611.065,1698.173,1692.0125,1685.852,1739.1460000000002,1792.44
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7364.592,6338.594,4770.061,3666.243,2878.769,2227.388,1800.524,1543.855,1477.569,1411.283,1477.48,1543.677,1609.9125,1676.148,1653.765,1631.382
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7031.31,6419.217,4977.98,3645.88,2913.575,2370.058,1875.654,1584.363,1383.584,1182.805,1176.3875,1169.97,1174.171,1178.372,1148.3075,1118.243
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7269.696,6111.87,4376.845,3334.77,2761.195,1966.908,1597.715,1348.847,1389.675,1430.503,1537.697,1644.891,1766.101,1887.311,1958.942,2030.573
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_700f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7458.487,6513.163,4933.373,3802.686,3047.799,2419.884,1976.671,1712.884,1591.7615,1470.639,1513.1365,1555.634,1650.6955,1745.757,1741.0825,1736.408
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7565.753,6950.501,5451.318,3961.951,3143.332,2534.766,2050.214,1742.205,1605.4795,1468.754,1511.223,1553.692,1678.3275,1802.963,1906.2145,2009.466
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_800f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7624.748,7042.738,5538.526,4053.025,3241.913,2668.469,2200.286,1914.628,1740.849,1567.07,1564.7265,1562.383,1642.3615,1722.34,1762.3919999999998,1802.444
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7777.764,7313.783,5854.818,4299.931,3468.436,2995.584,2528.412,2185.601,1980.429,1775.257,1725.3845,1675.512,1662.6015,1649.691,1785.9975,1922.304
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_900f,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,7767.378,7291.993,5824.75,4269.885,3434.547,2958.728,2498.017,2171.95,1979.321,1786.692,1744.1305,1701.569,1720.183,1738.797,1782.548,1826.299
REMIND-MAgPIE 2.1-4.2,EN_NPi2100,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8060.01,8633.618,9559.783,10263.4,10772.94,11342.82,11942.12,12480.19,12768.8,12704.85,12640.9,12585.19,12529.48,12324.39,12119.3,11951.79,11784.28
REMIND-MAgPIE 2.1-4.2,EN_NPi2100_COV,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,7676.258,7985.109,8767.255,9396.944,9883.508,10415.34,10887.42,11299.99,11451.7,11341.22,11230.74,11156.21,11081.68,10860.015,10638.35,10426.93,10215.51
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,P1a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8120.798,8743.751,9659.412,10239.13,10579.42,10984.88,11396.86,11921.92,12247.58,12416.34,12585.1,12735.665,12886.23,12727.78,12569.33,12398.95,12228.57
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC,P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,7188.192,6620.348,5327.316,3450.487,2043.352,1388.246,1061.779,884.5778,846.1337000000001,807.6896,774.5183,741.347,652.75825,564.1695,482.4884,400.8073
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC - IPD-95th,P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8352.016,6626.988,5952.096,4321.506,2634.598,1714.408,1413.165,1244.293,1079.268,985.58035,891.8927,837.0707,782.2487,689.5216,596.7945,511.45155,426.1086
REMIND-MAgPIE 2.1-4.2,NGFS2_Below 2¡ãC - IPD-median,P2,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8354.224,6764.787,6159.589,4681.383,2882.53,1842.975,1408.295,1178.88,1004.439,930.7283,857.0176,822.88765,788.7577,700.4527,612.1477,523.4712999999999,434.7949
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,8944.009,9606.578,10009.85,10188.91,10442.39,10584.72,10346.3,9785.021,9042.7095,8300.398,7704.7615,7109.125,6474.9205,5840.716,5387.501,4934.286
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies - IPD-95th,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8352.016,8927.307,9557.998,9915.313,10023.58,10167.51,10201.13,9892.242,9294.751,8549.0815,7803.412,7204.467500000001,6605.523,5941.4745,5277.426,4854.897000000001,4432.368
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies - IPD-median,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8354.224,8930.448,9568.843,9938.518,10068.6,10248.39,10318.87,10037.23,9457.346,8716.163,7974.98,7384.7615,6794.543,6155.632,5516.721,5085.678,4654.635
REMIND-MAgPIE 2.1-4.2,NGFS2_Delayed Transition,P3a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,8944.009,9606.578,6357.86,2766.253,1222.42,490.968,456.1792,426.4684,352.14305,277.8177,232.0585,186.2993,184.8158,183.3323,150.2305,117.1287
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,6333.711,4202.426,2417.906,1290.004,547.2703,153.9005,142.0289,244.318,319.57735,394.8367,396.35815,397.8796,327.38945,256.8993,206.60255,156.3058
REMIND-MAgPIE 2.1-4.2,NGFS2_Nationally Determined Contributions (NDCs),P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,8983.931,9324.688,9069.382,8646.302,8187.514,7794.39,7247.707,6578.177,5520.4915,4462.806,3970.7685,3478.731,2969.053,2459.375,2239.2380000000003,2019.101
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8362.185,6181.25,4075.444,2151.861,968.3335,227.6465,-44.6064,65.6733,254.6133,386.31535,518.0174,530.63515,543.2529,481.3127,419.3725,388.05915,356.7458
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8352.016,5998.52,3608.465,1772.161,753.4862,131.6597,-98.2889,-0.3615,175.3792,302.86935,430.3595,441.93285,453.5062,399.01505,344.5239,310.60900000000004,276.6941
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8354.224,6021.635,3699.432,1800.149,748.8568,117.7917,-114.8335,-2.0005,180.4718,314.8833,449.2948,464.56495,479.8351,422.73505,365.635,332.58375,299.5325
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-NPi,P1d,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,6895.159,6825.535,6816.702,6822.469,6836.07,6644.553,6289.059,5763.501,5151.1765,4538.852,4034.344,3529.836,3099.0735,2668.311,2305.197,1942.083
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,P2c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,6073.872,5316.055,4221.315,3101.324,2391.855,1564.474,1301.164,1037.558,774.3132,511.0684,443.2057,375.343,387.4502,399.5574,330.28535,261.0133
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NDC,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,7786.779,7921.382,7971.12,7525.301,7044.709,6532.848,6166.244,5542.337,4859.0895,4175.842,3571.301,2966.76,2498.4655,2030.171,1709.2005,1388.23
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-NPi,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,8028.865,8637.561,9283.408,9588.235,9697.845,9832.189,9736.138,9279.465,8565.976,7852.487,7113.725,6374.963,5657.0125,4939.062,4289.322,3639.582
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,6716.187,5686.038,4093.138,2872.03,2037.02,1269.512,1055.468,847.9955,746.20205,644.4086,585.74615,527.0837,469.3714,411.6591,326.32095000000004,240.9828
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NDC,P1c,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,8349.614,8597.594,8393.07,7960.688,7541.541,7096.752,6914.634,6627.34,6207.743,5788.146,5628.713,5469.28,5238.8705,5008.461,4874.3935,4740.326
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-NPi,P1b,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,8630.05,9555.0,10259.58,10768.65,11343.98,11952.2,12492.97,12782.46,12712.91,12643.36,12585.055,12526.75,12308.99,12091.23,11910.365,11729.5
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8056.701,7268.354,6148.493,4271.59,2792.664,1929.363,1175.483,1093.888,1091.287,1147.962,1204.637,1235.562,1266.487,1313.8535000000002,1361.22,1368.056,1374.892
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg1100,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8943.447,7100.188,5542.941,4008.338,2609.681,1907.391,1436.829,1155.235,859.1901,764.69065,670.1912,546.0127,421.8342,340.59805,259.3619,218.87935,178.3968
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg1300,P2a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,8943.447,7568.662,6550.903,5062.816,3635.781,2546.108,2063.848,1789.371,1501.903,1345.9679999999998,1190.033,1045.0311,900.0292,794.1614,688.2936,582.1132,475.9328
