Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,CO_Bridge,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12426.44,11575.94,10224.63,6998.125,4077.706,1669.175,833.2456,508.1944,272.0289,172.52775000000003,73.0266,40.2371,7.4476,4.14975,0.8519,-11.925,-24.7019
REMIND-MAgPIE 1.7-3.0,CO_CurPol,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,13686.85,14518.18,15184.25,15268.03,14366.34,12605.32,10548.92,8584.911,6443.7785,4302.646,3405.5585,2508.471,1978.955,1449.439,1465.0245,1480.61
REMIND-MAgPIE 1.7-3.0,CO_GPP,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12426.44,11575.94,10224.63,8324.991,6223.271,3840.536,2511.988,1629.86,1368.128,1259.0555,1149.983,1116.205,1082.427,1005.30455,928.1821,839.1545,750.1269
REMIND-MAgPIE 1.7-3.0,CO_NDCplus,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,12904.33,12660.57,12424.24,11822.31,10395.3,8219.414,6065.539,4471.964,3276.963,2081.962,1793.764,1505.566,1422.969,1340.372,1318.6775,1296.983
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10649.86,6253.401,1844.539,-185.6698,-1118.834,-1919.928,-2470.037,-2739.482,-2781.901,-2824.32,-2620.519,-2416.718,-2072.711,-1728.704,-1561.771,-1394.838
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10862.02,6573.6,2104.435,-185.5242,-1280.211,-1936.782,-2307.796,-2478.465,-2470.4135,-2462.362,-2220.0640000000003,-1977.766,-1682.4825,-1387.199,-1394.821,-1402.443
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10630.66,5822.341,70.0487,-4193.554,-6541.685,-7737.382,-8268.68,-8315.902,-8045.7765,-7775.651,-7262.748,-6749.845,-6330.262000000001,-5910.679,-5947.718,-5984.757
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,15846.19,18325.97,20331.45,21567.51,21945.94,21271.45,19577.73,17178.98,14208.99,11248.181,8287.372,6272.3125,4257.253,3130.0515,2002.85,1687.907,1372.964
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,14312.46,12237.39,8703.514,5137.214,2319.835,1544.68,1219.553,1028.356,910.5524,792.7488,582.0526,371.3564,45.378600000000006,-280.5992,-560.75485,-840.9105
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,14695.24,13341.82,10857.22,7056.158,3838.19,2223.546,1684.67,1413.491,1299.1775,1184.864,1051.3049,917.7458,583.43385,249.1219,-124.04684999999998,-497.2156
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,13111.36,9205.808,5252.639,2108.056,1215.005,848.9909,702.7981,600.8916,495.11995,389.3483,287.769,186.1897,124.22925,62.2688,37.608,12.9472
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,12439.87,8241.099,4228.108,1469.374,899.5832,588.5328,472.4051,368.1566,282.17295,196.1893,149.9418,103.6943,71.11005,38.5258,26.20965,13.8935
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,14388.37,12523.82,8984.852,5163.822,1901.214,630.7755,-315.7145,-1241.049,-1944.27,-2647.491,-3396.0665,-4144.642,-4837.853499999999,-5531.065,-5825.8845,-6120.704
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,11345.1,7158.516,3075.649,1142.354,677.279,474.6546,363.4031,278.2277,225.19605,172.1644,134.11950000000002,96.0746,65.01885,33.9631,22.46735,10.9716
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,12508.7,8332.444,4294.129,1468.58,914.9864,626.6457,460.6486,285.7061,7.672399999999982,-270.3613,-595.5393,-920.7173,-1095.46965,-1270.222,-1328.4845,-1386.747
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,13027.0,9048.621,5069.476,2056.3,1196.347,865.332,733.5951,689.8473,507.021,324.1947,-3.466850000000022,-331.1284,-567.52575,-803.9231,-868.97505,-934.027
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10742.02,6300.336,1960.986,46.0976,-498.6343,-524.0671,-517.0189,-498.1028,-444.85555,-391.6083,-275.7136,-159.8189,-65.52860000000001,28.7617,17.3941,6.0265
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10480.3,5679.839,1538.292,262.1203,213.126,199.6758,196.173,191.5961,173.31105000000002,155.026,125.59195,96.1579,74.6563,53.1547,40.2156,27.2765
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,12486.44,8166.938,3859.295,424.6357,-1088.659,-2487.713,-3642.607,-4482.108,-5104.106,-5726.104,-6037.2855,-6348.467,-6331.968999999999,-6315.471,-6152.157499999999,-5988.844
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14428.45,10260.42,5416.012,1253.504,49.52,18.0368,15.8327,13.5717,10.8288,8.36285,5.8969,5.14185,4.3868,4.03135,3.6759,3.66435,3.6528
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,15846.19,14848.28,11185.99,6487.271,2650.23,1170.163,843.8155,756.2772,709.7699,514.45735,319.1448,-8.797600000000045,-336.74,-545.4472000000001,-754.1544,-762.9884,-771.8224
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,15846.19,14868.23,11144.01,6479.682,2640.556,1181.572,761.8521,615.9873,506.007,377.90475,249.8025,180.36715,110.9318,73.7663,36.6008,23.00595,9.4111
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,15846.19,16825.1,16088.74,14505.28,11988.69,8341.12,5078.691,3012.113,1965.24,1641.082,1316.924,1286.4544999999998,1255.985,1231.8449999999998,1207.705,1143.6419999999998,1079.579
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,15846.19,16755.7,16011.91,14477.42,11942.65,8029.915,4920.297,2785.275,1944.222,1658.9715,1373.721,1291.4835,1209.246,1120.9075,1032.569,936.1685,839.768
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,12904.33,12660.57,8664.377,4308.237,30.2603,-2044.193,-2759.201,-3009.116,-2978.2455,-2947.375,-2620.1245,-2292.874,-1668.877,-1044.88,-607.5284,-170.1768
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,9139.477,5315.482,2265.272,765.3894,173.7258,-150.3621,-372.0405,-509.6483,-586.0494,-662.4505,-615.7845500000001,-569.1186,-455.0679,-341.0172,-273.76295,-206.5087
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12535.27,11826.67,10691.22,6982.616,3351.551,102.8234,-1307.34,-1935.196,-2229.366,-2275.9565,-2322.547,-2091.6995,-1860.852,-1404.4609,-948.0698,-597.3954,-246.721
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,10953.47,9018.671,5400.627,2538.791,448.1121,-704.7924,-1208.711,-1507.826,-1586.828,-1665.83,-1541.361,-1416.892,-1109.84325,-802.7945,-554.4012,-306.0079
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,8100.122,3789.318,106.0728,-1161.532,-1216.144,-1319.66,-1387.189,-1357.897,-1189.145,-1020.393,-636.17525,-251.9575,-125.8392,0.2791,0.2519,0.2247
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,12904.33,12660.57,9376.229,5508.08,2137.008,548.7211,116.5549,-189.6562,-298.74215000000004,-407.8281,-405.33945,-402.8508,-339.23275,-275.6147,-240.07905,-204.5434
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,10200.92,6899.665,3830.481,2053.211,1360.217,944.9274,665.1706,440.45,311.911,183.372,82.00965000000001,-19.3527,-41.2329,-63.1131,-55.44725,-47.7814
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12535.27,11826.67,10691.22,7647.965,4419.918,1870.742,789.0769,380.5247,87.5855,-43.95874999999998,-175.503,-232.0178,-288.5326,-288.99645,-289.4603,-266.9839,-244.5075
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,10953.47,9018.671,5881.591,3241.779,1583.592,654.2347,264.3225,9.3608,-75.39295000000001,-160.1467,-179.19125000000005,-198.2358,-199.04105,-199.8463,-177.60565000000005,-155.365
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,12904.33,12660.57,8628.055,4379.503,548.6171,-636.8272,-794.8711,-899.9818,-918.1506,-936.3194,-809.5948,-682.8702,-396.6014,-110.3326,-55.04875,0.2351
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,9191.691,5507.822,2621.705,1360.238,1036.272,881.4648,687.8243,481.0015,326.83225000000004,172.663,98.33405,24.0051,12.16855,0.332,0.28005,0.2281
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12535.27,11826.67,10691.22,6986.02,3553.673,850.2133,161.9324,-28.7191,-168.9919,-236.1906,-303.3893,-287.3172,-271.2451,-154.6521,-38.0591,-18.92065,0.2178
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,10953.47,9018.671,5369.289,2700.464,1046.654,405.7381,129.9982,-52.7223,-116.6792,-180.6361,-146.43375,-112.2314,-61.581,-10.9306,-5.34465,0.2413
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,12904.33,12660.57,12424.24,11822.31,10395.3,8219.414,6065.539,4471.964,3276.963,2081.962,1793.764,1505.566,1422.969,1340.372,1318.6775,1296.983
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12876.53,13686.85,14518.18,15184.25,15268.03,14366.34,12605.32,10548.92,8584.911,6443.7785,4302.646,3405.5585,2508.471,1978.955,1449.439,1465.0245,1480.61
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13869.38,15410.38,16693.12,17324.14,16952.62,15521.91,13444.59,11131.81,8492.518,6014.5175,3536.517,2807.6855,2078.854,1773.21,1467.566,1484.1815,1500.797
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12535.27,11826.67,10691.22,9231.803,7555.692,5892.146,4738.208,3314.615,2316.41,1904.3055,1492.201,1411.8905,1331.58,1262.4254999999998,1193.271,1149.779,1106.287
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,12392.8,10953.47,9018.671,7021.927,5154.272,3507.377,2170.481,1042.417,512.3996,287.03085,61.6621,44.27485,26.8876,17.663249999999998,8.4389,4.97515,1.5114
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,9369.168,5905.155,3095.996,1367.108,594.6713,128.9954,-53.9663,-181.3285,-306.2281,-383.2163,-460.2045,-460.3533,-460.5021,-424.6653,-388.8285,-346.3442,-303.8599
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,7449.484,3269.245,1948.175,1020.89,525.1479,467.5405,522.3574,554.1126,537.1266,455.1474500000001,373.1683,267.87915,162.59,76.92545,-8.7391,-33.61065,-58.4822
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,6938.264,2443.497,949.6617,-92.3643,-473.1286,-615.0701,-621.5661,-608.7708,-584.5227,-508.6147,-432.7067,-296.87075,-161.0348,-82.14705,-3.2593,-1.61515,0.029
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10042.9,6741.794,3847.647,2023.864,1131.821,570.0014,256.8959,84.7063,-70.0842,-195.58555,-321.0869,-439.1208,-557.1547,-713.7459,-870.3371,-1040.34955,-1210.362
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,9133.724,5532.057,2681.091,1169.091,634.206,376.0902,260.4715,83.048,-146.0578,-286.50945,-426.9611,-437.2691,-447.5771,-404.7141,-361.8511,-284.657,-207.4629
REMIND-MAgPIE 1.7-3.0,SMP_2C_Def,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11385.97,8750.103,5602.347,2955.772,1680.296,1072.346,811.5528,697.0683,614.6472,507.3868,400.1264,296.6181,193.1098,106.5729,20.036,10.11325,0.1905
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,9737.44,6278.639,4170.631,2932.662,1907.929,1178.76,932.9395,781.8682,744.1555,731.29845,718.4414,704.21815,689.9949,626.52405,563.0532,478.45865,393.8641
REMIND-MAgPIE 1.7-3.0,SMP_2C_early,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,8340.88,3997.188,2425.647,1363.597,731.3021,551.3622,540.7938,507.5213,471.0387,431.5783,392.1179,325.97785,259.8378,168.226,76.6142,43.59525,10.5763
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11853.81,10003.34,7334.691,4402.933,2655.467,1513.466,1079.087,888.0957,784.1825,645.4358,506.6891,334.35215,162.0152,-94.812,-351.6392,-524.38385,-697.1285
REMIND-MAgPIE 1.7-3.0,SMP_2C_regul,P2,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,10962.05,8161.207,5109.553,2931.375,1697.486,1064.833,787.2756,742.5205,711.6378,574.4288,437.2198,222.5465,7.8732,-154.88375,-317.6407,-388.6071,-459.5735
REMIND-MAgPIE 1.7-3.0,SMP_REF_Def,P1,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14055.29,15657.64,17037.31,17789.46,17474.6,16008.79,13876.62,11523.3,8887.943,6224.892,3561.841,2798.217,2034.593,1786.763,1538.933,1563.001,1587.069
REMIND-MAgPIE 1.7-3.0,SMP_REF_Sust,P1,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,14153.67,15947.07,17807.5,19406.41,20257.62,19948.93,18580.25,16540.19,14132.49,11668.385,9204.28,7127.7080000000005,5051.136,3617.549,2183.962,1945.882,1707.802
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_hybrid_def,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11610.05,10744.89,9201.865,6050.873,3676.466,2260.368,1586.189,1134.369,1075.238,1133.0875,1190.937,1154.7075,1118.478,1011.2567,904.0354,794.49135,684.9473
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11610.05,10261.08,8760.959,6057.211,3857.522,2436.907,1401.922,216.1956,-396.5367,-249.673,-102.8093,198.49525,499.7998,659.98315,820.1665,795.22075,770.275
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_uniform-pricing_def,P2b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11610.05,10938.01,9124.592,5377.72,3275.579,1938.625,1291.029,1043.655,1192.751,1279.116,1365.481,1336.1165,1306.752,1192.727,1078.702,898.7977000000001,718.8934
REMIND-MAgPIE 2.0-4.1,Diff_No-policy_baseline,P1a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,13286.9,15102.1,17253.74,18581.79,19011.36,19150.12,18514.01,16868.1,14491.61,11506.4165,8521.223,6415.851000000001,4310.479,3307.626,2304.773,2005.62,1706.467
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11565.97,8218.185,4827.673,2300.906,661.0927,534.621,563.9666,580.3361,581.8302,584.4493,587.0684,598.4366,609.8048,589.3879999999999,568.9712,531.1687,493.3662
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11565.97,7374.679,3453.703,1275.51,378.2953,270.6444,110.6969,15.7278,0.9638,0.6205499999999999,0.2773,0.29135,0.3054,0.33115,0.3569,0.47675,0.5966
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11565.97,11832.42,12203.28,12494.05,11922.02,11065.62,10594.75,10083.14,9743.306,9299.236,8855.166,7878.184499999999,6901.203,5729.951,4558.699,3547.7074999999995,2536.716
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11494.73,8389.502,4835.874,1918.917,152.7662,-113.0878,-136.1523,-96.8466,-28.509,105.13645,238.7819,471.1319,703.4819,910.42595,1117.37,1218.721,1320.072
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11494.73,7137.385,2673.614,555.4997,182.2193,63.021,1.8097,1.2494,0.7726,0.55505,0.3375,0.36145,0.3854,0.49785,0.6103,0.7624,0.9145
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-fullCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11494.73,10403.25,8515.725,5170.489,2883.232,1226.607,812.9997,911.9587,1027.518,1124.8995,1222.281,1324.762,1427.243,1534.833,1642.423,1696.7865000000002,1751.15
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-minCDR,P2a,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11494.73,9207.859,6420.074,3304.501,1319.451,652.4316,693.4461,686.9205,626.4996,516.2996,406.0996,285.13475,164.1699,103.2339,42.2979,21.8371,1.3763
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,P1b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11494.73,12041.4,12600.47,12840.94,12542.62,12479.54,12701.6,12770.83,12914.75,12810.95,12707.15,11768.55,10829.95,9291.9215,7753.893,6302.0645,4850.236
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,5681.985,2209.58,1351.32,1051.03,782.3648,573.6084,425.60385,277.5993,122.28795000000002,-33.0234,-137.4561,-241.8888,-316.6923,-391.4958
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11045.88,10291.08,9587.974,5553.512,2450.882,1505.761,1163.557,947.9256,753.4955,700.2038,646.9121,596.05255,545.193,519.4277999999999,493.6626,504.13825,514.6139
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11045.88,10114.66,9362.691,5416.56,2398.711,1464.418,1118.392,899.6169,714.1141,681.2144000000001,648.3147,613.44615,578.5776,550.5051,522.4326,520.2212,518.0098
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,10949.0,9674.175,5499.16,2134.907,1287.473,986.3729,726.7422,528.2446,393.9468,259.649,125.88015,-7.8887,-108.60855,-209.3284,-289.65555,-369.9827
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,5693.662,2232.854,1376.63,1080.317,830.6235,654.9871,524.6527000000001,394.3183,215.58415,36.85,-106.21865,-249.2873,-336.5012,-423.7151
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11045.88,10291.08,9587.974,5572.296,2470.054,1511.585,1165.895,954.7148,769.5189,722.5607500000001,675.6026,608.4303,541.258,409.25105,277.2441,78.17085,-120.9024
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11045.88,10114.66,9362.691,5468.156,2464.935,1492.616,1136.35,926.3396,749.1594,709.9331,670.7068,610.0969500000001,549.4871,417.7637,286.0403,90.99325,-104.0538
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_NDCp,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,10949.0,9674.175,5517.233,2173.755,1327.265,1025.545,784.4141,621.0601,505.2676,389.4751,222.30535,55.1356,-91.1386,-237.4128,-329.0156,-420.6184
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,5947.321,2724.388,1697.876,1285.647,1031.411,861.2843,850.95495,840.6256,779.73025,718.8349,568.35645,417.878,197.8615,-22.155
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,5927.948,2690.596,1680.497,1275.319,1020.038,852.0179,847.0088000000001,841.9997,786.5335,731.0673,583.8646,436.6619,213.2491,-10.1637
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,6734.5,3381.259,2081.419,1597.522,1160.041,998.4546,1010.9058,1023.357,1070.8335,1118.31,1114.1825,1110.055,1024.67085,939.2867
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,6734.5,3381.259,2081.419,1597.522,1160.041,998.4546,1010.9058,1023.357,1070.8335,1118.31,1114.1825,1110.055,1024.67085,939.2867
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,7329.557,4107.253,2594.828,2070.137,1593.937,1324.309,1220.196,1116.083,1176.3885,1236.694,1299.94,1363.186,1417.601,1472.016
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,7329.557,4107.253,2594.828,2070.137,1593.937,1324.309,1220.196,1116.083,1176.3885,1236.694,1299.94,1363.186,1417.601,1472.016
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,7974.558,5309.608,3522.539,2518.33,1903.607,1549.784,1412.9535,1276.123,1301.716,1327.309,1379.322,1431.335,1510.7275,1590.12
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,7974.558,5309.608,3522.539,2518.33,1903.607,1549.784,1412.9535,1276.123,1301.716,1327.309,1379.322,1431.335,1510.7275,1590.12
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,8191.398,5802.661,4312.94,3328.169,2254.656,1805.77,1636.3355,1466.901,1454.4725,1442.044,1389.006,1335.968,1083.5303,831.0926
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,8164.527,5751.536,4214.881,3164.118,2158.258,1743.332,1594.6915,1446.051,1450.0445,1454.038,1476.9755,1499.913,1575.462,1651.011
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,8358.03,5995.63,4884.183,4155.406,3117.857,2479.617,2062.9880000000003,1646.359,1636.259,1626.159,1608.645,1591.131,1662.8215,1734.512
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500f,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,8358.058,5995.572,4884.522,4154.69,3118.435,2480.008,2063.069,1646.13,1635.966,1625.802,1608.398,1590.994,1662.716,1734.438
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000,P3b,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,11884.16,11172.2,9976.612,8580.428,6593.498,5796.05,5015.753,3963.32,3031.676,2479.978,1928.28,1874.878,1821.476,1751.589,1681.702,1756.5465,1831.391
