Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,30.437,16.2158,3.9175,0.2892,0.3099,0.3163,0.2982,0.2687,0.2239999999999999,0.1793,0.13,0.0807,0.0482999999999999,0.0159,0.009,0.0021
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,30.3518,16.0715,3.7186,0.0664,0.0568,0.0456,0.0338,0.0218,0.0115,0.0012,0.0017,0.0022,0.0022,0.0022,0.00215,0.0021
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,P1a,Secondary Energy|Electricity|Coal,EJ/yr,48.4784,59.4311,69.0639,75.8688,78.713,77.0391,71.0671,62.0451,50.4764,38.5177,26.559,18.517200000000003,10.4754,6.5414,2.6074,1.54975,0.4921
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,42.0215,35.4618,24.6894,14.7037,8.0459,7.5133,7.8567,7.9144,7.49065,7.0669,5.81405,4.5612,3.1010500000000003,1.6409,0.994,0.3471
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,43.2773,39.0057,31.7738,20.784,12.2432,8.7733,8.4665,8.0896,7.4686,6.8476,5.583600000000001,4.3196,2.7896,1.2596,0.6428,0.026
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,37.8566,25.1846,13.2822,5.8318,6.964,9.1169,10.7856,11.8393,11.74545,11.6516,10.1271,8.6026,6.533900000000001,4.4652,2.9595,1.4538
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,35.5631,21.8146,10.4963,5.1957,7.9627,10.666,12.6486,13.7972,13.63785,13.4785,11.8219,10.1653,7.963850000000001,5.7624,4.1511000000000005,2.5398
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,42.223,36.1822,24.9116,13.4444,4.9806,3.6055,3.4774,3.2992,2.98355,2.6679,2.06215,1.4564,0.89015,0.3239,0.16295,0.002
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,31.8769,18.1833,7.1666,4.9953,8.0065,10.8882,13.0553,14.3053,14.1544,14.0035,12.3434,10.6833,8.409699999999999,6.1361,4.36935,2.6026
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_cost100,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,35.74,21.715,9.1193,1.1907,1.113,1.2265,1.3098,1.3279,1.2171,1.1063,0.8704000000000001,0.6345,0.46355,0.2926,0.1906,0.0886
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_full,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,37.4114,23.9921,11.0627,2.115,1.1429,1.3606,1.5074,1.5593,1.47065,1.382,1.1418499999999998,0.9017,0.6652,0.4287,0.27255,0.1164
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_limbio,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,30.5584,17.2716,7.1166,6.7015,10.0617,13.1111,15.2776,16.4469,16.323549999999997,16.2002,14.15565,12.1111,9.39145,6.6718,4.799,2.9262
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nobeccs,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,30.5865,17.4252,7.8734,9.1488,14.8831,20.5156,25.5113,29.8075,32.25725,34.707,33.39865,32.0903,27.62175,23.1532,18.3565,13.5598
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_nofuel,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,35.4583,21.2316,8.3905,0.4163,0.2216,0.1966,0.1737,0.1464,0.10965,0.0729,0.0427,0.0125,0.00735,0.0022,0.00215,0.0021
REMIND-MAgPIE 1.7-3.0,EMF33_WB2C_none,P2b,Secondary Energy|Electricity|Coal,EJ/yr,41.9931,30.4196,16.3773,4.3438,1.1574,1.2968,1.2819,1.2741,1.3058,1.5898,1.8738,1.96475,2.0557,1.8683,1.6809,1.6883,1.6957
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_full,P2a,Secondary Energy|Electricity|Coal,EJ/yr,48.4784,45.8346,33.2318,17.2768,4.595,0.6595,0.4391,0.3982,0.3543,0.29015,0.226,0.1474,0.0688,0.03835,0.0079,0.005,0.0021
REMIND-MAgPIE 1.7-3.0,EMF33_tax_hi_none,P2a,Secondary Energy|Electricity|Coal,EJ/yr,48.4784,45.8604,33.6595,19.2217,8.9271,8.1614,10.6208,12.9732,14.7054,14.87295,15.0405,13.42245,11.8044,9.5043,7.2042,5.40465,3.6051
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_full,P2a,Secondary Energy|Electricity|Coal,EJ/yr,48.4784,52.9085,51.0937,46.5825,39.5719,29.2326,20.301,14.9444,12.2211,11.49205,10.763,9.56515,8.3673,6.60925,4.8512,3.8201,2.789
REMIND-MAgPIE 1.7-3.0,EMF33_tax_lo_none,P2a,Secondary Energy|Electricity|Coal,EJ/yr,48.4784,52.6372,50.6434,46.5092,40.1542,30.0573,23.6104,19.9135,19.5289,19.51835,19.5078,17.72715,15.9465,12.7965,9.6465,7.08045,4.5144
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.6564,31.2161,29.6882,19.6722,10.1094,2.21,0.0778,0.0685,0.0595,0.0457999999999999,0.0321,0.0173499999999999,0.0026,0.0021999999999999,0.0018,0.0017499999999999,0.0017
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,P2,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,19.7545,9.2921,2.5371,0.6902,0.7454,0.7213,0.6809,0.6183,0.5069,0.3955,0.26455,0.1336,0.0684,0.0032,0.00245,0.0017
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.7366,28.2788,24.2124,15.1668,7.3871,1.8472,0.9486,0.8733,0.7715,0.6047,0.4379,0.23195,0.026,0.01385,0.0017,0.0017,0.0017
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,25.3909,18.8822,9.8717,4.5532,2.1477,1.513,1.4073,1.2544,0.99115,0.7279,0.4004,0.0729,0.03855,0.0042,0.00295,0.0017
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,P2,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,19.2256,9.0666,2.1246,0.1188,0.1086,0.0954,0.079,0.0576,0.02955,0.0015,0.00165,0.0018,0.00185,0.0019,0.00185,0.0018
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.6564,31.2161,29.6882,19.7469,10.3762,2.7133,0.7408,0.7639,0.7404,0.6872499999999999,0.6341,0.5183,0.4025,0.25355,0.1046,0.0533999999999999,0.0022
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,P2,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,22.965,12.3832,4.6292,1.6538,1.9137,1.9976,1.9568,1.8412,1.6019,1.3626,0.9938,0.625,0.3611499999999999,0.0973,0.0509,0.0045
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.7366,28.2788,24.2124,15.4685,8.3399,3.3618,2.7376,2.7102,2.5646,2.27615,1.9877,1.4785,0.9693,0.5766,0.1839,0.0936,0.0033
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,25.3909,18.8822,10.201,5.4841,3.5142,3.0215,2.9305,2.7362,2.3634500000000003,1.9907,1.39515,0.7996,0.4547,0.1098,0.0562499999999999,0.0027
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.6564,31.2161,29.6882,19.6718,10.109,2.2097,0.0761,0.0679,0.0597,0.0462,0.0327,0.018,0.0033,0.00275,0.0022,0.0052999999999999,0.0084
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,P2,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,19.7431,9.2074,2.343,0.3936,0.4242,0.4141,0.3858,0.344,0.2748,0.2056,0.1427,0.0798,0.0451,0.0104,0.00675,0.0031
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.7366,28.2788,24.2124,15.1455,7.3415,1.7987,0.9004,0.8261,0.7264,0.56435,0.4023,0.2072,0.0121,0.0069,0.0017,0.0017,0.0017
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,P3c,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,25.3909,18.8822,9.815,4.4309,2.014,1.3775,1.2745,1.1361,0.8947,0.6533,0.3552,0.0571,0.0414,0.0257,0.0208,0.0159
REMIND-MAgPIE 1.7-3.0,PEP_NDC,P1c,Secondary Energy|Electricity|Coal,EJ/yr,32.6564,31.2161,29.6882,29.0402,27.7818,24.4998,18.5746,12.7032,8.5306,5.220549999999999,1.9105,1.0395500000000002,0.1686,0.0911,0.0136,0.0078,0.002
REMIND-MAgPIE 1.7-3.0,PEP_NPi,P1b,Secondary Energy|Electricity|Coal,EJ/yr,32.6564,34.3556,37.0958,39.9726,41.3875,39.698,35.1702,29.776,24.4257,17.21855,10.0114,7.0566,4.1018,2.18215,0.2625,0.14525,0.028
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,P1a,Secondary Energy|Electricity|Coal,EJ/yr,36.976,41.9813,46.8853,50.0742,49.9052,46.0758,40.0513,33.3602,25.0751,16.26045,7.4458,4.78985,2.1339,1.15365,0.1734,0.09355,0.0137
REMIND-MAgPIE 1.7-3.0,PEP_goodpractice,P1d,Secondary Energy|Electricity|Coal,EJ/yr,31.7366,28.2788,24.2124,19.856,15.437,12.0715,10.5491,8.0019,6.1864,5.2863500000000005,4.3863,3.66645,2.9466,2.1719,1.3972,0.88365,0.3701
REMIND-MAgPIE 1.7-3.0,PEP_netzero,P1d,Secondary Energy|Electricity|Coal,EJ/yr,31.1901,25.3909,18.8822,13.4677,9.5599,6.9358,5.4952,4.68,4.6922,4.3446,3.997,3.2235,2.45,1.7425000000000002,1.035,0.6391,0.2432
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,P2,Secondary Energy|Electricity|Coal,EJ/yr,21.4863,9.8677,2.8385,0.3825,0.4454,0.4781,0.4639,0.442,0.4076,0.3429999999999999,0.2784,0.1825,0.0866,0.04425,0.0019,0.0018,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,P2,Secondary Energy|Electricity|Coal,EJ/yr,15.152,1.0275,0.0638,0.0277,0.0274,0.0245,0.0214,0.0181,0.0153,0.0131,0.0109,0.00775,0.0046,0.00345,0.0023,0.002,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,P2,Secondary Energy|Electricity|Coal,EJ/yr,14.3956,0.0973,0.0836,0.1549,0.2199,0.2411,0.2358,0.226,0.2106,0.18105,0.1515,0.10145,0.0514,0.027,0.0026,0.00215,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_lifesty,P2,Secondary Energy|Electricity|Coal,EJ/yr,23.8837,12.5905,3.9797,0.8124,0.6852,0.7992,0.8486,0.8342,0.7862,0.6910000000000001,0.5958,0.4374,0.279,0.1616,0.0442,0.023,0.0018
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_regul,P2,Secondary Energy|Electricity|Coal,EJ/yr,20.972,9.3046,2.283,0.0325,0.0165,0.0121,0.0077,0.0045,0.0024,0.00195,0.0015,0.00165,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_2C_Def,P2,Secondary Energy|Electricity|Coal,EJ/yr,28.7004,19.4669,9.4066,2.5944,1.0079,1.043,1.0388,1.0031,0.939,0.8137,0.6884,0.4871499999999999,0.2859,0.1589499999999999,0.032,0.01685,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_2C_Sust,P2,Secondary Energy|Electricity|Coal,EJ/yr,22.5068,9.9568,3.4535,1.1745,0.7674,0.7585,0.7422,0.7199,0.6758,0.5924,0.509,0.4171,0.3252,0.30305,0.2809,0.2866999999999999,0.2925
REMIND-MAgPIE 1.7-3.0,SMP_2C_early,P2,Secondary Energy|Electricity|Coal,EJ/yr,17.482,2.8853,0.4292,0.6297,0.8357,1.0465,1.1414,1.1549,1.1207,1.0226,0.9245,0.74675,0.569,0.4221499999999999,0.2753,0.2178,0.1603
REMIND-MAgPIE 1.7-3.0,SMP_2C_lifesty,P2,Secondary Energy|Electricity|Coal,EJ/yr,30.2614,23.7668,15.0479,6.4868,3.0721,1.7326,1.9358,2.0327,2.0336,1.8936,1.7536,1.4131,1.0726,0.73405,0.3955,0.242,0.0885
REMIND-MAgPIE 1.7-3.0,SMP_2C_regul,P2,Secondary Energy|Electricity|Coal,EJ/yr,27.048,16.7183,6.7511,1.5476,0.1063,0.0471,0.0219,0.0156,0.011,0.00855,0.0061,0.00415,0.0022,0.00205,0.0019,0.0018,0.0017
REMIND-MAgPIE 1.7-3.0,SMP_REF_Def,P1,Secondary Energy|Electricity|Coal,EJ/yr,37.9808,43.5281,49.0646,52.7989,52.7638,48.575,42.1157,35.0238,26.5867,16.78755,6.9884,4.2555,1.5226,0.823,0.1234,0.0685,0.0136
REMIND-MAgPIE 1.7-3.0,SMP_REF_Sust,P1,Secondary Energy|Electricity|Coal,EJ/yr,39.0689,45.9611,54.0424,61.6894,66.657,67.2419,63.775,57.7155,50.0348,41.31525,32.5957,24.58685,16.578,10.927,5.276,4.14065,3.0053
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_hybrid_def,P2b,Secondary Energy|Electricity|Coal,EJ/yr,30.7962,25.8117,19.9484,9.7317,3.2425,0.0345,0.0255,0.0179,0.0113,0.0073999999999999,0.0035,0.00265,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_no-transfer_def,P2a,Secondary Energy|Electricity|Coal,EJ/yr,30.7962,25.6782,22.1045,14.4012,8.5093,5.8299,4.488,1.8477,0.0856,0.0453,0.005,0.0034,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.0-4.1,Diff_1300Gt_uniform-pricing_def,P2b,Secondary Energy|Electricity|Coal,EJ/yr,30.7962,26.6175,18.9907,5.7719,1.6188,0.091,0.0508,0.0228,0.0161,0.01075,0.0054,0.0036,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.0-4.1,Diff_No-policy_baseline,P1a,Secondary Energy|Electricity|Coal,EJ/yr,38.6086,45.2851,54.4967,61.1403,65.0394,67.7704,67.2191,62.497,54.9642,43.6131,32.262,22.96395,13.6659,8.84545,4.025,2.2105,0.396
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,32.1689,18.2804,6.4129,2.2291,0.0135,0.0102,0.0071,0.0047,0.003,0.0023,0.0016,0.0017,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,32.1689,15.9378,3.3472,0.311,0.0106,0.0098,0.0083,0.0067,0.0056,0.00515,0.0047,0.00435,0.004,0.00875,0.0135,0.0186,0.0237
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,P1b,Secondary Energy|Electricity|Coal,EJ/yr,32.1689,33.2257,35.733,38.6495,38.8336,38.0008,38.4168,38.9839,39.388,38.68125,37.9745,33.86595,29.7574,24.50555,19.2537,14.22085,9.188
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.096,17.6797,6.0931,1.9852,0.0147,0.0112,0.0078,0.0052,0.0032,0.0024,0.0016,0.0017,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.096,14.8783,2.779,0.0107,0.009,0.02,0.0461,0.0594,0.058,0.05625,0.0545,0.05005,0.0456,0.0935,0.1414,0.18855,0.2357
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-fullCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.096,25.35,17.6474,6.9297,2.5186,0.024,0.0167,0.0112,0.0069,0.0047,0.0025,0.00215,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-2C-minCDR,P2a,Secondary Energy|Electricity|Coal,EJ/yr,31.096,20.3017,10.4128,3.1332,0.4846,0.0139,0.0094,0.0061,0.0036,0.00265,0.0017,0.0017499999999999,0.0018,0.0226,0.0434,0.0639,0.0844
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,P1b,Secondary Energy|Electricity|Coal,EJ/yr,31.096,32.4549,34.9918,37.675,38.7297,41.0527,44.3472,47.3105,49.6955,50.6777,51.6599,47.60385,43.5478,36.32675,29.1057,21.94635,14.787
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1668,0.9843,0.0238,0.0144,0.0087,0.0054,0.0048,0.0042,0.00565,0.0071,0.00795,0.0088,0.0082,0.0076
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,27.3916,24.5788,10.7677,0.9694,0.0326,0.0179,0.0108,0.0067,0.00655,0.0064,0.0089,0.0114,0.0136,0.0158,0.01625,0.0167
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,26.8823,24.3556,10.7515,0.9744,0.0314,0.0174,0.0107,0.0067,0.00655,0.0064,0.0089,0.0114,0.01335,0.0153,0.0154499999999999,0.0156
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,28.7787,24.6893,11.0935,0.9576,0.023,0.0141,0.0087,0.0059,0.0063999999999999,0.0069,0.01055,0.0142,0.0176,0.021,0.0225,0.024
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1685,0.9868,0.0242,0.0147,0.0089,0.0055,0.00465,0.0038,0.0047,0.0056,0.0060999999999999,0.0066,0.00615,0.0057
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,27.3916,24.5788,10.8051,1.0045,0.0328,0.018,0.0108,0.0065,0.0055499999999999,0.0046,0.0052,0.0058,0.0059,0.006,0.00545,0.0049
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,26.8823,24.3556,10.8978,1.1108,0.0332,0.018,0.011,0.0067,0.0059,0.0051,0.00585,0.0066,0.00685,0.0071,0.00645,0.0058
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1000f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,28.7787,24.6893,11.0957,0.9625,0.0237,0.0145,0.0089,0.0055,0.00475,0.004,0.0051,0.0062,0.0068,0.0074,0.00685,0.0063
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.3656,1.1904,0.0509,0.0252,0.018,0.0138,0.0138,0.0138,0.0162,0.0186,0.01965,0.0207,0.0189,0.0171
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1200f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.3145,1.1418,0.0493,0.0251,0.018,0.0139,0.01405,0.0142,0.0169,0.0196,0.0208,0.022,0.02005,0.0181
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,14.1795,3.0639,0.2888,0.2098,0.1776,0.1708,0.16425,0.1577,0.13905,0.1204,0.1134,0.1064,0.10675,0.1071
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1400f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,14.1795,3.0639,0.2888,0.2098,0.1776,0.1708,0.16425,0.1577,0.13905,0.1204,0.1134,0.1064,0.10675,0.1071
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,16.1564,5.2018,1.3924,0.6275,0.5325,0.5099,0.49275,0.4756,0.43375,0.3919,0.3961,0.4003,0.4337,0.4671
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1600f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,16.1564,5.2018,1.3924,0.6275,0.5325,0.5099,0.49275,0.4756,0.43375,0.3919,0.3961,0.4003,0.4337,0.4671
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,18.5708,9.6112,4.3109,1.4095,0.6996,0.6588,0.6348,0.6108,0.5854,0.56,0.56105,0.5621,0.57595,0.5898
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_1800f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,18.5708,9.6112,4.3109,1.4095,0.6996,0.6588,0.6348,0.6108,0.5854,0.56,0.56105,0.5621,0.57595,0.5898
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,19.2276,11.1512,6.5642,3.6256,1.2289,0.8892,0.83265,0.7761,0.7261,0.6761,0.6065,0.5369,0.45705,0.3772
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,19.1624,11.0383,6.3539,3.2405,1.0442,0.8399,0.8060499999999999,0.7722,0.7491,0.726,0.7221500000000001,0.7183,0.7179500000000001,0.7176
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,19.6642,11.5533,8.4316,6.3645,4.1142,2.9064,1.86355,0.8207,0.80255,0.7844,0.79465,0.8049,0.79505,0.7852
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_2500f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,19.6642,11.5534,8.4339,6.3598,4.1177,2.9092,1.86505,0.8209,0.8027,0.7845,0.7947,0.8049,0.79495,0.785
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,20.3139,13.4818,11.6161,9.3236,6.8571,4.0633,2.57605,1.0888,0.94075,0.7927,0.8022,0.8117,0.8632,0.9147
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_3000f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,20.3026,13.4435,11.5862,9.3,6.8332,4.0475,2.5547500000000003,1.062,0.9279,0.7938,0.8036,0.8134,0.85975,0.9061
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.151,0.9511,0.0173,0.0106,0.0064,0.0041,0.0031,0.0021,0.00195,0.0018,0.00185,0.0019,0.00185,0.0018
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1512,0.9515,0.0178,0.0109,0.0066,0.0042,0.00315,0.0021,0.00195,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1514,0.9519,0.0183,0.0113,0.0068,0.0043,0.0031999999999999,0.0021,0.00195,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,27.3916,24.5788,10.6534,0.8195,0.0136,0.0086,0.0134,0.0195,0.0195,0.0195,0.02155,0.0236,0.0278,0.032,0.0626,0.0932
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,26.8823,24.3556,10.634,0.8239,0.0132,0.008,0.005,0.0036,0.00355,0.0035,0.0055,0.0075,0.01225,0.017,0.0437,0.0704
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1523,0.9531,0.0191,0.0118,0.0071,0.0045,0.0033,0.0021,0.00195,0.0018,0.00185,0.0019,0.00185,0.0018
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,27.3916,24.5788,10.661,0.8301,0.0207,0.0127,0.0075,0.0046,0.0034,0.0022,0.002,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,30.6301,26.8823,24.3556,10.6414,0.8337,0.0204,0.0126,0.0076,0.0046,0.0034,0.0022,0.002,0.0018,0.00185,0.0019,0.0018,0.0017
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,28.7787,24.6893,11.0778,0.9275,0.0187,0.0116,0.007,0.0044,0.00325,0.0021,0.00195,0.0018,0.00185,0.0019,0.00185,0.0018
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.149,0.9477,0.0132,0.0081,0.0053,0.0045,0.0064499999999999,0.0084,0.0145999999999999,0.0208,0.0329,0.045,0.0924,0.1398
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700f,P3b,Secondary Energy|Electricity|Coal,EJ/yr,32.8913,29.298,24.9346,11.1546,0.9556,0.0199,0.0123,0.0074,0.0046,0.0034,0.0022,0.00205,0.0019,0.0019,0.0019,0.00185,0.0018
